Mun_Code,Mun,pop_1996_2008 (k=12),pop_1998_2010 (k=12),pop_1999_2011 (k=12),pop_2000_2012 (k=12),pop_2001_2013 (k=12),pop_2002_2014 (k=12),pop_2003_2015 (k=12),pop_2004_2016 (k=12),pop_2005_2017 (k=12),pop_2006_2018 (k=12),pop_2007_2019 (k=12),pop_2008_2020 (k=12),pop_2009_2021 (k=12),pop_2010_2022 (k=12),pop_2011_2023 (k=12),pop_2012_2024 (k=12)
16083,Fresneda de Altarejos,-22.340425531914892,-27.173913043478258,-30.76923076923077,-34.04255319148936,-32.25806451612903,-27.058823529411764,-37.2093023255814,-38.82352941176471,-39.285714285714285,-37.9746835443038,-46.666666666666664,-49.31506849315068,-48.61111111111111,-47.76119402985074,-41.269841269841265,-38.70967741935484
16084,Fresneda de la Sierra,-17.333333333333336,-25.0,-21.91780821917808,-26.666666666666668,-28.000000000000004,-23.61111111111111,-26.027397260273972,-27.397260273972602,-22.058823529411764,-29.411764705882355,-27.27272727272727,-17.741935483870968,-16.94915254237288,-19.298245614035086,-29.82456140350877,-25.454545454545453
16085,"Frontera, La",-13.82488479262673,-13.145539906103288,-13.953488372093023,-7.943925233644859,-9.134615384615383,-11.330049261083744,-19.81132075471698,-23.67149758454106,-21.890547263681594,-11.052631578947368,-14.3646408839779,-20.855614973262032,-19.662921348314608,-22.162162162162165,-21.08108108108108,-24.873096446700508
16086,Fuente de Pedro Naharro,5.220228384991843,10.37344398340249,9.54732510288066,10.755336617405582,12.582781456953644,6.9364161849710975,1.380991064175467,0.0,-5.836575875486381,-6.3369397217928904,-5.04334121355398,-5.813953488372093,-8.130699088145898,-8.947368421052632,-7.2877535687453046,-5.930318754633062
16087,Fuentelespino de Haro,-11.044776119402986,-13.496932515337424,-13.707165109034266,-13.924050632911392,-11.0062893081761,-10.289389067524116,-12.225705329153605,-17.8343949044586,-16.722408026755854,-12.982456140350877,-4.861111111111112,-10.06711409395973,-16.040955631399317,-16.666666666666664,-13.718411552346572,-9.926470588235293
16088,Fuentelespino de Moya,-3.1645569620253164,3.4965034965034967,-5.921052631578947,-2.142857142857143,-10.48951048951049,-17.449664429530202,-28.57142857142857,-28.915662650602407,-33.95061728395062,-31.818181818181817,-35.11904761904761,-32.02614379084967,-32.6797385620915,-30.405405405405407,-25.174825174825177,-23.357664233576642
16089,Fuentes,-1.3618677042801557,1.984126984126984,-1.188118811881188,-2.766798418972332,-4.819277108433735,-4.921259842519685,-11.259541984732824,-11.5234375,-12.007874015748031,-11.154598825831702,-9.900990099009901,-9.664694280078894,-8.267716535433072,-9.14396887159533,-7.214428857715431,-4.878048780487805
16091,Fuertescusa,-19.68503937007874,-25.423728813559322,-26.31578947368421,-26.785714285714285,-30.17241379310345,-30.630630630630627,-33.6283185840708,-38.333333333333336,-37.5,-36.93693693693694,-43.24324324324324,-41.17647058823529,-38.70967741935484,-21.59090909090909,-16.666666666666664,-15.853658536585366
16092,Gabaldón,4.395604395604396,12.921348314606742,11.979166666666668,5.612244897959184,15.384615384615385,-6.280193236714976,-4.568527918781726,-4.545454545454546,-7.614213197969544,-3.1746031746031744,-6.63265306122449,-6.315789473684211,-14.14141414141414,-24.875621890547265,-27.44186046511628,-23.18840579710145
16093,Garaballa,-26.41509433962264,-23.61111111111111,-35.57046979865772,-34.24657534246575,-46.0,-44.29530201342282,-50.68493150684932,-44.61538461538462,-42.1875,-44.26229508196721,-47.32142857142857,-52.991452991452995,-46.15384615384615,-47.27272727272727,-35.41666666666667,-36.45833333333333
16094,Gascueña,22.75449101796407,21.29032258064516,32.298136645962735,36.30573248407643,8.187134502923977,11.464968152866243,15.789473684210526,17.218543046357617,19.014084507042252,-6.097560975609756,2.0,-30.24390243902439,-22.5130890052356,-24.46808510638298,-34.27230046948357,-39.25233644859813
16095,Graja de Campalbo,-20.54794520547945,-17.24137931034483,-17.6056338028169,-20.149253731343283,-23.134328358208954,-26.865671641791046,-21.09375,-27.906976744186046,-26.400000000000002,-25.0,-24.166666666666668,-21.551724137931032,-19.469026548672566,-20.0,-23.931623931623932,-20.5607476635514
16096,Graja de Iniesta,26.197183098591548,31.339031339031337,25.730994152046783,27.659574468085108,20.51282051282051,4.8517520215633425,6.321839080459771,-9.476309226932669,-16.091954022988507,-17.420814479638008,-9.523809523809524,-20.089285714285715,-18.807339449541285,-21.475054229934923,-16.97674418604651,-15.0
16097,Henarejos,-23.79310344827586,-26.334519572953734,-27.857142857142858,-28.67924528301887,-25.680933852140075,-29.482071713147413,-32.93650793650794,-35.88709677419355,-36.25,-36.12334801762114,-39.82683982683983,-39.366515837104075,-33.49514563106796,-37.68115942028986,-33.663366336633665,-30.687830687830687
16098,"Herrumblar, El",-3.8363171355498724,-2.1992238033635187,-0.3841229193341869,-1.2706480304955527,-4.719387755102041,-7.5933075933075935,-6.762028608582575,-7.208387942332896,-11.864406779661017,-9.9601593625498,-11.702127659574469,-9.97340425531915,-7.38255033557047,-3.0423280423280423,-2.827763496143959,1.0296010296010296
16099,"Hinojosa, La",-24.175824175824175,-25.28409090909091,-24.556213017751478,-28.823529411764703,-29.878048780487802,-31.446540880503143,-29.605263157894733,-28.2312925170068,-31.74061433447099,-31.57894736842105,-32.857142857142854,-34.78260869565217,-27.77777777777778,-27.376425855513308,-25.098039215686274,-19.421487603305785
16100,"Hinojosos, Los",-7.528786536758194,-9.657039711191336,-6.8807339449541285,-10.750695088044486,-11.320754716981133,-14.095238095238095,-17.150890346766634,-21.033210332103323,-24.489795918367346,-24.42528735632184,-24.114173228346456,-24.904214559386972,-24.257425742574256,-24.175824175824175,-27.980295566502463,-25.12980269989616
16101,"Hito, El",-25.203252032520325,-21.09704641350211,-22.97872340425532,-24.152542372881356,-28.13852813852814,-21.973094170403588,-24.782608695652176,-28.193832599118945,-26.31578947368421,-28.28282828282828,-26.94300518134715,-26.6304347826087,-13.586956521739129,-19.25133689839572,-19.88950276243094,-27.37430167597765
16102,Honrubia,7.346690953248331,9.31098696461825,9.673444239063462,6.8014705882352935,8.123076923076923,6.176652254478073,0.06064281382656155,-1.6363636363636365,-3.3775633293124248,-4.656716417910448,-7.665094339622641,-13.404977375565611,-15.337078651685394,-13.1175468483816,-12.696629213483146,-11.53184165232358
16103,Hontanaya,-24.291497975708502,-20.97457627118644,-16.025641025641026,-19.426048565121413,-16.129032258064516,-20.33096926713948,-23.132530120481928,-29.453681710213775,-28.39506172839506,-32.73657289002558,-33.24538258575198,-34.49197860962567,-32.61455525606469,-31.36729222520107,-34.86005089058524,-29.589041095890412
16104,Hontecillas,-13.131313131313133,-18.085106382978726,-11.956521739130435,-21.27659574468085,-26.666666666666668,-29.069767441860467,-39.58333333333333,-46.391752577319586,-45.744680851063826,-46.464646464646464,-30.681818181818183,-34.883720930232556,-24.390243902439025,-19.480519480519483,-32.098765432098766,-25.675675675675674
16106,Horcajo de Santiago,16.98584512905912,17.14044469462426,4.698492462311558,20.1115760111576,10.06806579693704,4.435598521467159,2.900976290097629,-2.2288665398206033,-5.294117647058823,-8.367983367983369,-13.217391304347824,-16.86832740213523,-16.940018744142453,-14.175876982220087,-11.903047756179506,-12.819321876451465
16107,Huélamo,-23.03030303030303,-22.29299363057325,6.7114093959731544,-0.7042253521126761,-14.705882352941178,-16.129032258064516,-17.1875,-17.322834645669293,-18.253968253968253,-16.94915254237288,-20.8,-31.496062992125985,-32.758620689655174,-40.16393442622951,-52.20125786163522,-50.35460992907801
