Mun_Code;Municipality;Population_2024;Distance_to_50k_city_km;Distance_class;Var_2011_2017_pct;Var_2018_2021_pct;Var_2021_2024_pct;Municipality_size;Comarca;Province;CCAA
05106;Hoyos de Miguel Muñoz;27,0;46,67;30-60 km;-27,91;-10,34;3,85;<1,000 (very small rural);GREDOS;Ávila;Castilla y León
09382;Tobar;27,0;25,99;<=30 km;-16,67;-8,33;22,73;<1,000 (very small rural);PISUERGA;Burgos;Castilla y León
19175;Mazarete;27,0;87,36;>60 km;-25,49;-16,22;-12,9;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
19178;Megina;27,0;48,99;30-60 km;-41,82;16,67;-22,86;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
40168;Riaguas de San Bartolomé;27,0;81,68;>60 km;-5,26;-7,14;3,85;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
44036;Bea;27,0;74,84;>60 km;-6,25;0,0;-12,9;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
09143;Galbarros;27,0;26,72;<=30 km;0,0;3,45;-10,0;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
44268;La Zoma;27,0;99,34;>60 km;-18,18;93,75;-12,9;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
09077;Cascajares de Bureba;27,0;48,61;30-60 km;-15,0;-12,12;-6,9;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
09450;Villanueva de Carazo;27,0;50,32;30-60 km;-6,67;-20,0;12,5;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
09078;Cascajares de la Sierra;27,0;39,71;30-60 km;-11,9;-13,51;-15,62;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
19089;Ciruelos del Pinar;27,0;90,15;>60 km;-18,92;-28,12;17,39;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
16011;Alcohujate;27,0;54,24;30-60 km;-26,09;-3,33;-6,9;<1,000 (very small rural);ALCARRIA;Cuenca;Castilla-La Mancha
42201;Velilla de la Sierra;27,0;74,13;>60 km;-20,69;12,0;-3,57;<1,000 (very small rural);CAMPO DE GOMARA;Soria;Castilla y León
16132;Mota de Altarejos;27,0;45,5;30-60 km;-14,29;-11,11;-15,62;<1,000 (very small rural);MANCHA ALTA;Cuenca;Castilla-La Mancha
40172;Riofrío de Riaza;27,0;69,2;>60 km;0,0;-10,53;-20,59;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
09365;La Sequera de Haza;27,0;77,68;>60 km;-26,09;-19,35;8,0;<1,000 (very small rural);LA RIBERA;Burgos;Castilla y León
26172;Villarejo;27,0;37,48;30-60 km;-12,12;25,93;-20,59;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
50142;Lobera de Onsella;27,0;61,47;>60 km;-44,44;-10,71;8,0;<1,000 (very small rural);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
19278;Torrecuadradilla;28,0;58,32;30-60 km;-28,57;12,0;0,0;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
47168;Torrecilla de la Torre;28,0;23,3;<=30 km;-23,08;9,09;-22,22;<1,000 (very small rural);CENTRO;Valladolid;Castilla y León
44243;Valdecuenca;28,0;51,05;30-60 km;-30,19;-17,14;-3,45;<1,000 (very small rural);SERRANIA DE ALBARRACIN;Teruel;Aragón
19294;Ujados;28,0;66,59;>60 km;13,33;7,14;-6,67;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
09201;Mamolar;28,0;55,02;30-60 km;-17,65;-6,9;3,7;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
42012;Aldealseñor;28,0;65,39;>60 km;-34,04;6,67;-12,5;<1,000 (very small rural);CAMPO DE GOMARA;Soria;Castilla y León
09360;San Vicente del Valle;28,0;42,36;30-60 km;-32,5;8,0;3,7;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
09083;Castil de Peones;28,0;27,76;<=30 km;12,5;-21,88;12,0;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
05148;Narros del Puerto;28,0;32,64;30-60 km;-47,73;31,82;-3,45;<1,000 (very small rural);AVILA;Ávila;Castilla y León
19003;Adobes;28,0;58,39;30-60 km;-26,92;3,23;-12,5;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
09001;Abajas;28,0;30,75;30-60 km;-6,9;7,41;-3,45;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
50168;Mianos;28,0;63,27;>60 km;-21,95;-12,5;0,0;<1,000 (very small rural);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
34230;Villarmentero de Campos;28,0;34,46;30-60 km;109,09;12,5;55,56;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
40056;Cobos de Fuentidueña;28,0;57,37;30-60 km;-12,82;0,0;-17,65;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
42041;Buberos;28,0;93,25;>60 km;-10,81;-12,12;-3,45;<1,000 (very small rural);CAMPO DE GOMARA;Soria;Castilla y León
50260;Torrelapaja;29,0;85,58;>60 km;-20,93;9,38;-17,14;<1,000 (very small rural);CALATAYUD;Zaragoza;Aragón
50096;Embid de Ariza;29,0;93,45;>60 km;-26,42;-11,11;-9,38;<1,000 (very small rural);CALATAYUD;Zaragoza;Aragón
19901;Semillas;29,0;45,14;30-60 km;2,38;-10,0;-19,44;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
19322;Villaseca de Henares;29,0;47,95;30-60 km;-27,5;-7,41;16,0;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
34149;Requena de Campos;29,0;40,43;30-60 km;-18,52;4,76;31,82;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
09178;Ibrillos;29,0;51,1;30-60 km;-30,77;-17,78;-21,62;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
31196;Orbara;29,0;37,05;30-60 km;-20,83;-11,11;-9,38;<1,000 (very small rural);PIRINEOS;Navarra;Comunidad Foral de Navarra
40212;Valdevacas de Montejo;29,0;82,7;>60 km;-8,57;-6,67;3,57;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
46226;Sempere;29,0;23,38;<=30 km;-14,58;-25,71;11,54;<1,000 (very small rural);VALLES DE ALBAIDA;València/Valencia;Comunitat Valenciana
19034;Anquela del Pedregal;29,0;62,57;>60 km;-12,5;13,04;11,54;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
50221;Purujosa;29,0;69,92;>60 km;-13,95;-27,78;11,54;<1,000 (very small rural);LA ALMUNIA DE DOÑA GODINA;Zaragoza;Aragón
31004;Abaurrepea/Abaurrea Baja;29,0;37,73;30-60 km;-15,0;-12,12;0,0;<1,000 (very small rural);PIRINEOS;Navarra;Comunidad Foral de Navarra
05154;Navadijos;29,0;46,15;30-60 km;-32,14;-5,88;-9,38;<1,000 (very small rural);GREDOS;Ávila;Castilla y León
09102;Cillaperlata;30,0;53,58;30-60 km;-18,6;6,06;-14,29;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
42208;Villar del Campo;30,0;77,74;>60 km;-8,33;18,18;15,38;<1,000 (very small rural);CAMPO DE GOMARA;Soria;Castilla y León
50212;Pleitas;30,0;22,97;<=30 km;-22,64;-8,33;-9,09;<1,000 (very small rural);ZARAGOZA;Zaragoza;Aragón
05104;Hoyos del Collado;30,0;55,15;30-60 km;-2,7;-8,82;-3,23;<1,000 (very small rural);GREDOS;Ávila;Castilla y León
44023;Allueva;30,0;78,63;>60 km;34,78;-24,14;36,36;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
42060;Cerbón;30,0;63,62;>60 km;-15,0;0,0;0,0;<1,000 (very small rural);TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León
42013;Aldehuela de Periáñez;30,0;73,49;>60 km;-27,45;-8,33;-9,09;<1,000 (very small rural);CAMPO DE GOMARA;Soria;Castilla y León
50128;Isuerre;30,0;60,97;>60 km;-13,89;6,45;-9,09;<1,000 (very small rural);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
42038;Borjabad;30,0;100,4;>60 km;-14,63;-2,94;-9,09;<1,000 (very small rural);ALMAZAN;Soria;Castilla y León
37163;La Hoya;30,0;63,17;>60 km;-14,58;-21,62;3,45;<1,000 (very small rural);LA SIERRA;Salamanca;Castilla y León
05214;San Lorenzo de Tormes;30,0;66,87;>60 km;-37,93;-10,81;-9,09;<1,000 (very small rural);BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León
42216;Vizmanos;30,0;48,84;30-60 km;0,0;-3,7;15,38;<1,000 (very small rural);TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León
16062;Casas de Garcimolina;30,0;54,5;30-60 km;-15,15;7,41;3,45;<1,000 (very small rural);SERRANIA BAJA;Cuenca;Castilla-La Mancha
40198;Sotillo;30,0;59,23;30-60 km;-7,14;16,0;3,45;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
34031;Belmonte de Campos;30,0;34,62;30-60 km;-8,57;-21,21;15,38;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
08093;Gisclareny;30,0;60,68;>60 km;-12,9;3,85;11,11;<1,000 (very small rural);BERGUEDA;Barcelona;Cataluña/Catalunya
16259;Villar del Infantado;31,0;49,44;30-60 km;-4,55;-4,26;-31,11;<1,000 (very small rural);ALCARRIA;Cuenca;Castilla-La Mancha
40048;Castrojimeno;31,0;61,52;>60 km;-10,81;-11,11;-3,12;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
05120;Marlín;31,0;16,2;<=30 km;-13,16;3,23;-3,12;<1,000 (very small rural);AVILA;Ávila;Castilla y León
44218;Tormón;31,0;55,76;30-60 km;-5,56;-19,35;24,0;<1,000 (very small rural);SERRANIA DE ALBARRACIN;Teruel;Aragón
50273;Valdehorna;31,0;80,05;>60 km;-16,67;-3,33;6,9;<1,000 (very small rural);DAROCA;Zaragoza;Aragón
37165;Iruelos;31,0;58,58;30-60 km;-8,11;-8,82;0,0;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
37150;Gejuelo del Barro;31,0;37,97;30-60 km;-13,64;-10,53;-8,82;<1,000 (very small rural);LEDESMA;Salamanca;Castilla y León
47064;Fontihoyuelo;31,0;45,28;30-60 km;-8,11;5,88;-13,89;<1,000 (very small rural);TIERRA DE CAMPOS;Valladolid;Castilla y León
26121;Rabanera;31,0;31,0;30-60 km;-58,82;0,0;-3,12;<1,000 (very small rural);SIERRA RIOJA MEDIA;La Rioja;La Rioja
37004;Ahigal de Villarino;31,0;62,1;>60 km;-10,26;-29,41;29,17;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
09280;Quintanabureba;31,0;36,62;30-60 km;-24,32;25,0;3,33;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
09482;Zarzosa de Río Pisuerga;31,0;51,84;30-60 km;-16,67;9,68;-8,82;<1,000 (very small rural);PISUERGA;Burgos;Castilla y León
44167;Obón;31,0;88,13;>60 km;15,79;-28,89;-3,12;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
09036;Bañuelos de Bureba;31,0;37,69;30-60 km;2,94;-8,82;0,0;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
19296;Utande;31,0;31,97;30-60 km;-27,08;5,71;-16,22;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
19307;Valdesotos;31,0;39,24;30-60 km;-13,33;-4,0;29,17;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
19169;Mantiel;31,0;42,89;30-60 km;-41,43;-18,92;3,33;<1,000 (very small rural);ALCARRIA BAJA;Guadalajara;Castilla-La Mancha
24069;Escobar de Campos;31,0;49,81;30-60 km;-22,22;-21,43;-6,06;<1,000 (very small rural);SAHAGUN;León;Castilla y León
40019;Arahuetes;31,0;37,68;30-60 km;-6,82;-12,5;10,71;<1,000 (very small rural);SEGOVIA;Segovia;Castilla y León
19260;El Sotillo;31,0;52,89;30-60 km;-6,12;0,0;-24,39;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
19318;Villanueva de Argecilla;32,0;36,49;30-60 km;-25,0;37,93;-20,0;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
40068;Domingo García;32,0;31,12;30-60 km;-25,0;18,52;0,0;<1,000 (very small rural);CUELLAR;Segovia;Castilla y León
31034;Aribe;32,0;34,58;30-60 km;-14,58;-11,11;0,0;<1,000 (very small rural);PIRINEOS;Navarra;Comunidad Foral de Navarra
44150;Miravete de la Sierra;32,0;84,36;>60 km;-6,06;8,57;-15,79;<1,000 (very small rural);MAESTRAZGO;Teruel;Aragón
44164;Nogueras;32,0;61,03;>60 km;-22,22;12,0;14,29;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
26131;San Millán de Yécora;32,0;47,7;30-60 km;-22,92;-2,86;-5,88;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
19193;Montarrón;32,0;29,71;<=30 km;-30,56;7,69;14,29;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
05088;Grandes y San Martín;32,0;29,44;<=30 km;-3,12;-16,13;23,08;<1,000 (very small rural);AVILA;Ávila;Castilla y León
44239;Valacloche;32,0;77,41;>60 km;-25,81;14,29;33,33;<1,000 (very small rural);HOYA DE TERUEL;Teruel;Aragón
16044;Campillos-Sierra;32,0;29,05;<=30 km;-42,86;-20,0;0,0;<1,000 (very small rural);SERRANIA BAJA;Cuenca;Castilla-La Mancha
19185;La Miñosa;32,0;63,67;>60 km;-26,19;21,43;-5,88;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
09041;Barrio de Muñó;32,0;32,41;30-60 km;-5,71;-3,03;0,0;<1,000 (very small rural);PISUERGA;Burgos;Castilla y León
47209;Villalán de Campos;32,0;53,39;30-60 km;-20,41;0,0;-8,57;<1,000 (very small rural);TIERRA DE CAMPOS;Valladolid;Castilla y León
42086;Fuentecambrón;32,0;95,57;>60 km;-15,91;-11,11;0,0;<1,000 (very small rural);BURGO DE OSMA;Soria;Castilla y León
47196;Villabaruz de Campos;32,0;35,58;30-60 km;-22,22;-23,53;23,08;<1,000 (very small rural);TIERRA DE CAMPOS;Valladolid;Castilla y León
40049;Castroserna de Abajo;32,0;49,65;30-60 km;-21,67;-34,0;-3,03;<1,000 (very small rural);SEGOVIA;Segovia;Castilla y León
09388;Torrelara;32,0;24,84;<=30 km;-3,12;10,0;-3,03;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
19261;Sotodosos;33,0;72,5;>60 km;-28,0;-11,76;10,0;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
22168;Palo;33,0;59,41;30-60 km;-10,34;3,7;17,86;<1,000 (very small rural);SOBRARBE;Huesca;Aragón
37259;Puebla de San Medel;33,0;51,39;30-60 km;4,76;-2,63;-10,81;<1,000 (very small rural);LA SIERRA;Salamanca;Castilla y León
19145;Hortezuela de Océn;33,0;73,62;>60 km;-31,43;-11,63;-13,16;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
09269;Pinilla de los Moros;33,0;43,18;30-60 km;-33,33;11,11;-17,5;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
19221;Piqueras;33,0;55,47;30-60 km;-7,94;-12,5;-32,65;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
50048;Berrueco;33,0;90,21;>60 km;-26,67;6,06;-5,71;<1,000 (very small rural);DAROCA;Zaragoza;Aragón
19241;Romanillos de Atienza;33,0;75,07;>60 km;-6,52;-19,05;-2,94;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
19109;Embid;33,0;88,63;>60 km;-26,42;-5,71;0,0;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
50087;Contamina;33,0;94,6;>60 km;-10,26;-10,81;0,0;<1,000 (very small rural);CALATAYUD;Zaragoza;Aragón
42217;Vozmediano;33,0;78,06;>60 km;-13,95;2,78;-10,81;<1,000 (very small rural);CAMPO DE GOMARA;Soria;Castilla y León
34202;Villabasta de Valdavia;33,0;63,71;>60 km;-14,29;0,0;3,12;<1,000 (very small rural);SALDAÑA-VALDAVIA;Palencia;Castilla y León
16070;Castillejo-Sierra;33,0;21,54;<=30 km;-17,14;-3,33;13,79;<1,000 (very small rural);SERRANIA MEDIA;Cuenca;Castilla-La Mancha
09327;Rublacedo de Abajo;33,0;25,24;<=30 km;-5,41;-19,44;13,79;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
19114;Esplegares;33,0;72,28;>60 km;-4,55;2,63;-15,38;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
42175;Suellacabras;33,0;71,2;>60 km;-10,0;0,0;32,0;<1,000 (very small rural);TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León
16199;Solera de Gabaldón;33,0;50,4;30-60 km;-9,68;17,39;22,22;<1,000 (very small rural);SERRANIA MEDIA;Cuenca;Castilla-La Mancha
05188;Poveda;33,0;38,66;30-60 km;-22,95;-15,56;-13,16;<1,000 (very small rural);AVILA;Ávila;Castilla y León
19042;Arroyo de las Fraguas;33,0;48,47;30-60 km;-41,46;0,0;50,0;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
47028;Cabezón de Valderaduey;33,0;53,67;30-60 km;-2,63;13,89;-19,51;<1,000 (very small rural);TIERRA DE CAMPOS;Valladolid;Castilla y León
42172;Soliedra;33,0;111,79;>60 km;-5,56;-3,12;6,45;<1,000 (very small rural);ALMAZAN;Soria;Castilla y León
31043;Azuelo;33,0;17,94;<=30 km;-17,07;-15,62;22,22;<1,000 (very small rural);TIERRA ESTELLA;Navarra;Comunidad Foral de Navarra
42056;Castilfrío de la Sierra;34,0;60,9;>60 km;-9,38;29,63;-2,86;<1,000 (very small rural);TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León
09155;Haza;34,0;74,64;>60 km;-3,57;7,69;21,43;<1,000 (very small rural);LA RIBERA;Burgos;Castilla y León
05145;Narrillos del Rebollar;34,0;26,49;<=30 km;-14,52;-24,0;-10,53;<1,000 (very small rural);AVILA;Ávila;Castilla y León
44217;Toril y Masegoso;34,0;42,5;30-60 km;-21,62;20,0;-5,56;<1,000 (very small rural);SERRANIA DE ALBARRACIN;Teruel;Aragón
19115;Establés;34,0;88,94;>60 km;-36,17;-3,33;17,24;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
44024;Anadón;34,0;77,18;>60 km;12,5;18,52;6,25;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
19209;Pardos;34,0;82,17;>60 km;-26,32;-9,09;-15,0;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
37126;Espadaña;34,0;50,95;30-60 km;-12,2;11,76;-10,53;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
12087;Palanques;34,0;80,15;>60 km;6,25;16,13;-5,56;<1,000 (very small rural);ALTO MAESTRAZGO;Castelló/Castellón;Comunitat Valenciana
19268;Tierzo;34,0;60,57;>60 km;-15,0;60,0;-29,17;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
37097;Castraz;34,0;60,72;>60 km;-18,37;-9,52;-10,53;<1,000 (very small rural);FUENTE DE SAN ESTEBAN;Salamanca;Castilla y León
16152;La Parra de las Vegas;35,0;42,09;30-60 km;-15,22;-2,94;6,06;<1,000 (very small rural);SERRANIA MEDIA;Cuenca;Castilla-La Mancha
09082;Castildelgado;35,0;49,8;30-60 km;-25,93;-8,33;6,06;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
05039;Brabos;35,0;26,07;<=30 km;-18,97;-4,55;-16,67;<1,000 (very small rural);AVILA;Ávila;Castilla y León
19254;Selas;35,0;82,32;>60 km;-21,21;-8,51;-18,6;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
26101;Muro en Cameros;35,0;27,88;<=30 km;-8,33;-10,26;0,0;<1,000 (very small rural);SIERRA RIOJA MEDIA;La Rioja;La Rioja
49160;Pobladura de Valderaduey;35,0;30,16;30-60 km;-22,0;5,41;-10,26;<1,000 (very small rural);CAMPOS-PAN;Zamora;Castilla y León
31119;Güesa/Gorza;35,0;47,86;30-60 km;-13,73;-15,0;2,94;<1,000 (very small rural);PIRINEOS;Navarra;Comunidad Foral de Navarra
44142;Maicas;35,0;79,1;>60 km;-20,51;14,81;12,9;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
05244;Tormellas;35,0;68,31;>60 km;-33,33;-9,76;-5,41;<1,000 (very small rural);BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León
26016;Arenzana de Arriba;35,0;21,6;<=30 km;-11,76;-6,67;25,0;<1,000 (very small rural);RIOJA ALTA;La Rioja;La Rioja
40055;Cilleruelo de San Mamés;35,0;77,18;>60 km;-19,05;-2,86;2,94;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
37329;Tremedal de Tormes;35,0;44,47;30-60 km;7,14;-13,95;-5,41;<1,000 (very small rural);LEDESMA;Salamanca;Castilla y León
44110;Fuenferrada;35,0;90,77;>60 km;-17,74;-4,76;-12,5;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
44131;Josa;35,0;81,32;>60 km;-15,79;5,88;-2,78;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
19188;Mochales;35,0;98,88;>60 km;-34,21;-12,5;-16,67;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
37249;Peralejos de Arriba;35,0;53,51;30-60 km;-14,29;-5,13;-5,41;<1,000 (very small rural);VITIGUDINO;Salamanca;Castilla y León
44102;Fonfría;35,0;77,53;>60 km;0,0;3,57;20,69;<1,000 (very small rural);SERRANIA DE MONTALBAN;Teruel;Aragón
05200;San Bartolomé de Corneja;35,0;58,35;30-60 km;-25,0;-6,98;-12,5;<1,000 (very small rural);BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León
05046;Canales;35,0;43,09;30-60 km;-2,0;-18,75;-10,26;<1,000 (very small rural);AREVALO-MADRIGAL;Ávila;Castilla y León
19283;Torremocha del Pinar;35,0;75,63;>60 km;-23,53;-5,0;-7,89;<1,000 (very small rural);MOLINA DE ARAGON;Guadalajara;Castilla-La Mancha
09378;Tejada;35,0;45,57;30-60 km;-23,68;17,24;2,94;<1,000 (very small rural);ARLANZA;Burgos;Castilla y León
43057;La Febró;36,0;17,39;<=30 km;-17,65;-2,38;-12,2;<1,000 (very small rural);BAIX CAMP;Tarragona;Cataluña/Catalunya
40201;Tolocirio;36,0;46,52;30-60 km;-10,17;-10,0;-20,0;<1,000 (very small rural);CUELLAR;Segovia;Castilla y León
40029;Bercimuel;36,0;74,83;>60 km;-46,0;-20,0;80,0;<1,000 (very small rural);SEPULVEDA;Segovia;Castilla y León
26029;Bergasillas Bajera;36,0;33,4;30-60 km;8,57;-12,82;5,88;<1,000 (very small rural);RIOJA BAJA;La Rioja;La Rioja
44231;Torrijas;36,0;68,08;>60 km;-38,1;0,0;-5,26;<1,000 (very small rural);HOYA DE TERUEL;Teruel;Aragón
47018;Berceruelo;36,0;21,39;<=30 km;-7,5;-2,56;-5,26;<1,000 (very small rural);CENTRO;Valladolid;Castilla y León
09062;Cabezón de la Sierra;36,0;59,09;30-60 km;1,72;-24,53;-10,0;<1,000 (very small rural);DEMANDA;Burgos;Castilla y León
19203;El Ordial;36,0;52,64;30-60 km;-21,62;37,04;-2,7;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
49114;Matilla la Seca;36,0;26,52;<=30 km;-27,59;-4,88;-7,69;<1,000 (very small rural);CAMPOS-PAN;Zamora;Castilla y León
42127;Nafría de Ucero;36,0;85,11;>60 km;-34,0;6,45;9,09;<1,000 (very small rural);BURGO DE OSMA;Soria;Castilla y León
05070;Donvidas;36,0;48,73;30-60 km;-20,0;-9,09;20,0;<1,000 (very small rural);AREVALO-MADRIGAL;Ávila;Castilla y León
42151;Rebollar;36,0;62,26;>60 km;-11,36;7,89;-12,2;<1,000 (very small rural);TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León
05261;Villar de Corneja;36,0;57,44;30-60 km;-22,92;-5,13;-2,7;<1,000 (very small rural);BARCO AVILA-PIEDRAHITA;Ávila;Castilla y León
19249;San Andrés del Rey;37,0;30,69;30-60 km;-15,79;11,43;-5,13;<1,000 (very small rural);ALCARRIA ALTA;Guadalajara;Castilla-La Mancha
50210;Los Pintanos;37,0;58,86;30-60 km;-17,78;2,7;-2,63;<1,000 (very small rural);EGEA DE LOS CABALLEROS;Zaragoza;Aragón
09071;Carcedo de Bureba;37,0;28,93;<=30 km;-19,61;2,27;-17,78;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
09424;Viloria de Rioja;37,0;48,18;30-60 km;-10,0;-9,52;-2,63;<1,000 (very small rural);BUREBA-EBRO;Burgos;Castilla y León
44249;El Vallecillo;37,0;35,93;30-60 km;-19,67;-18,75;-5,13;<1,000 (very small rural);SERRANIA DE ALBARRACIN;Teruel;Aragón
34224;Villamuera de la Cueza;37,0;31,2;30-60 km;-17,86;-20,0;2,78;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
50080;Cerveruela;37,0;56,57;30-60 km;-17,39;5,71;0,0;<1,000 (very small rural);DAROCA;Zaragoza;Aragón
42192;Valdegeña;37,0;75,06;>60 km;-4,55;-9,52;-2,63;<1,000 (very small rural);TIERRAS ALTAS Y VALLE DEL TERA;Soria;Castilla y León
42219;Yelo;37,0;83,56;>60 km;-15,69;23,68;-21,28;<1,000 (very small rural);ARCOS DE JALON;Soria;Castilla y León
05246;Tórtoles;38,0;54,04;30-60 km;-17,33;-21,67;-19,15;<1,000 (very small rural);AVILA;Ávila;Castilla y León
34009;Amayuelas de Arriba;38,0;27,28;<=30 km;-5,26;2,86;5,56;<1,000 (very small rural);CAMPOS;Palencia;Castilla y León
50047;Berdejo;38,0;86,77;>60 km;-28,17;-14,89;-5,0;<1,000 (very small rural);CALATAYUD;Zaragoza;Aragón
47106;Olmos de Peñafiel;38,0;62,65;>60 km;-16,67;-7,02;-28,3;<1,000 (very small rural);SURESTE;Valladolid;Castilla y León
16038;Buciegas;38,0;42,73;30-60 km;-16,67;-20,0;18,75;<1,000 (very small rural);ALCARRIA;Cuenca;Castilla-La Mancha
19182;La Mierla;38,0;33,71;30-60 km;-4,76;0,0;-5,0;<1,000 (very small rural);SIERRA;Guadalajara;Castilla-La Mancha
03130;Tollos;38,0;24,76;<=30 km;2,04;-33,93;2,7;<1,000 (very small rural);MONTAÑA;Alacant/Alicante;Comunitat Valenciana
47095;Moraleja de las Panaderas;38,0;42,75;30-60 km;-4,65;14,63;-19,15;<1,000 (very small rural);SUR;Valladolid;Castilla y León
31133;Izalzu/Itzaltzu;38,0;51,76;30-60 km;-2,04;-13,64;0,0;<1,000 (very small rural);PIRINEOS;Navarra;Comunidad Foral de Navarra
26032;Brieva de Cameros;38,0;42,15;30-60 km;-11,67;-9,8;-17,39;<1,000 (very small rural);SIERRA RIOJA ALTA;La Rioja;La Rioja
