Mun_Code,Mun,pop_1996_2024 (k=28)
36024,Lalín,-1.1601267365342431
36025,"Lama, A",-15.829986613119143
36026,Marín,-2.333104201204965
36027,Meaño,-4.3604651162790695
36028,Meis,-6.258720350807255
36029,Moaña,9.204500480578956
36030,Mondariz,-30.28202300299354
36031,Mondariz-Balneario,11.79245283018868
36032,Moraña,-9.151193633952255
36033,Mos,10.15630679752817
36034,"Neves, As",-26.92231273594278
36035,Nigrán,19.8131210107258
36036,Oia,-2.4081115335868186
36037,Pazos de Borbén,-8.614916286149162
36038,Pontevedra,11.83248751463917
36039,"Porriño, O",31.506762334116452
36040,Portas,-13.92757660167131
36041,Poio,27.34780384418622
36042,Ponteareas,33.617511520737324
36043,Ponte Caldelas,-19.862128392934082
36044,Pontecesures,7.185005206525512
36045,Redondela,0.2872668120305956
36046,Ribadumia,27.776415788183378
36047,Rodeiro,-50.982961992136296
36048,"Rosal, O",10.96147289464712
36049,Salceda de Caselas,55.251893315772136
36050,Salvaterra de Miño,19.286853497379813
36051,Sanxenxo,11.725084196083323
36052,Silleda,-6.896189776424897
36053,Soutomaior,44.84339190221543
36054,Tomiño,31.53273525481962
36055,Tui,9.067049928138474
36056,Valga,-11.968332815895684
36057,Vigo,2.5117339786731017
36058,Vilaboa,4.07873736478099
36059,Vila de Cruces,-33.98478488982162
36060,Vilagarcía de Arousa,13.141573033707864
36061,Vilanova de Arousa,-32.72141071193578
36901,"Illa de Arousa, A",
36902,Cerdedo-Cotobade,-27.729921459336204
37001,Abusejo,-48.92857142857142
37002,Agallas,-29.411764705882355
37003,Ahigal de los Aceiteros,-59.25925925925925
37004,Ahigal de Villarino,-36.734693877551024
37005,"Alameda de Gardón, La",-59.78260869565217
37006,"Alamedilla, La",-57.74058577405857
37007,Alaraz,-35.816618911174785
37008,Alba de Tormes,10.22164837529589
37009,Alba de Yeltes,-35.064935064935064
37010,"Alberca, La",-5.5153707052441225
37011,"Alberguería de Argañán, La",-52.88461538461539
37012,Alconada,-43.69747899159664
37013,Aldeacipreste,-67.02898550724638
37014,Aldeadávila de la Ribera,-35.66915565766801
37015,Aldea del Obispo,-41.935483870967744
37016,Aldealengua,38.98635477582846
37017,Aldeanueva de Figueroa,-30.11049723756906
37018,Aldeanueva de la Sierra,-4.854368932038835
37019,Aldearrodrigo,-33.92070484581498
37020,Aldearrubia,-1.3307984790874523
37021,Aldeaseca de Alba,-57.04697986577181
37022,Aldeaseca de la Frontera,-33.51206434316354
37023,Aldeatejada,339.96598639455783
37024,Aldeavieja de Tormes,-25.563909774436087
37025,Aldehuela de la Bóveda,-32.91139240506329
37026,Aldehuela de Yeltes,-49.014084507042256
37027,Almenara de Tormes,20.55335968379447
37028,Almendra,-38.028169014084504
37029,Anaya de Alba,-45.857988165680474
37030,Añover de Tormes,-27.64227642276423
37031,Arabayona de Mógica,-41.01633393829401
37032,Arapiles,42.11538461538461
37033,Arcediano,-8.571428571428571
37034,"Arco, El",-21.238938053097346
37035,Armenteros,-46.24277456647399
37036,San Miguel del Robledo,-57.42574257425742
37037,"Atalaya, La",-37.5
37038,Babilafuente,-8.687068114511352
37039,Bañobárez,-41.17647058823529
37040,Barbadillo,-34.01015228426396
37041,Barbalos,-40.65040650406504
37042,Barceo,-36.84210526315789
37044,Barruecopardo,-30.528052805280524
37045,"Bastida, La",-43.47826086956522
37046,Béjar,-28.237906613851877
37047,Beleña,64.05228758169935
37049,Bermellar,-42.290748898678416
37050,Berrocal de Huebra,-44.44444444444444
37051,Berrocal de Salvatierra,-53.333333333333336
37052,Boada,-44.62809917355372
37054,"Bodón, El",-30.985915492957744
37055,Bogajo,-41.891891891891895
37056,"Bouza, La",-31.944444444444443
37057,Bóveda del Río Almar,-37.38019169329074
37058,Brincones,-52.41935483870967
37059,Buenamadre,-41.711229946524064
37060,Buenavista,356.25
37061,"Cabaco, El",-28.343949044585987
37062,Cabezabellosa de la Calzada,-48.61111111111111
37063,"Cabeza de Béjar, La",-50.413223140495866
37065,Cabeza del Caballo,-53.069306930693074
37067,Cabrerizos,194.70013947001394
37068,Cabrillas,-43.50877192982456
37069,Calvarrasa de Abajo,20.46138415245737
37070,Calvarrasa de Arriba,-6.959152798789712
37071,"Calzada de Béjar, La",-20.5607476635514
37072,Calzada de Don Diego,-50.0
37073,Calzada de Valdunciel,11.64274322169059
37074,Campillo de Azaba,-51.03448275862069
37077,"Campo de Peñaranda, El",-41.451990632318505
37078,Candelario,-27.139152981849612
37079,Canillas de Abajo,-41.17647058823529
37080,Cantagallo,-3.793103448275862
37081,Cantalapiedra,-35.52724699221515
37082,Cantalpino,-34.79318734793188
37083,Cantaracillo,-36.87707641196013
37085,Carbajosa de la Sagrada,578.1527531083482
37086,Carpio de Azaba,-2.608695652173913
37087,Carrascal de Barregas,282.7127659574468
37088,Carrascal del Obispo,-30.996309963099634
37089,Casafranca,-23.595505617977526
37090,"Casas del Conde, Las",-31.521739130434785
37091,Casillas de Flores,-43.43434343434344
37092,Castellanos de Moriscos,709.2838196286472
37096,Castillejo de Martín Viejo,-42.41573033707865
37097,Castraz,-52.77777777777778
37098,Cepeda,-45.30685920577617
37099,Cereceda de la Sierra,-43.11926605504588
37100,Cerezal de Peñahorcada,-54.729729729729726
37101,Cerralbo,-58.7360594795539
37102,"Cerro, El",-38.552188552188554
37103,Cespedosa de Tormes,-30.919220055710305
37104,Cilleros de la Bastida,-51.06382978723404
37106,Cipérez,-52.73109243697479
37107,Ciudad Rodrigo,-20.501979732903834
37108,Coca de Alba,-43.452380952380956
37109,Colmenar de Montemayor,-40.13840830449827
37110,Cordovilla,-26.53061224489796
37112,Cristóbal,-37.45173745173745
37113,"Cubo de Don Sancho, El",-39.19354838709677
37114,Chagarcía Medianero,-55.487804878048784
37115,Dios le Guarde,-27.325581395348834
37116,Doñinos de Ledesma,-40.909090909090914
37117,Doñinos de Salamanca,222.953216374269
37118,Éjeme,-32.075471698113205
37119,"Encina, La",-55.947136563876654
37120,Encina de San Silvestre,-15.625
37121,Encinas de Abajo,-10.159651669085632
37122,Encinas de Arriba,-24.414715719063544
37123,Encinasola de los Comendadores,-53.01587301587302
37124,Endrinal,-34.40514469453376
37125,Escurial de la Sierra,-23.75
37126,Espadaña,-41.37931034482759
37127,Espeja,-33.85579937304075
37128,Espino de la Orbada,-36.0313315926893
37129,Florida de Liébana,-3.1746031746031744
37130,Forfoleda,-19.047619047619047
37131,Frades de la Sierra,-44.14715719063545
37132,"Fregeneda, La",-48.75207986688852
37133,Fresnedoso,-28.985507246376812
37134,Fresno Alhándiga,-48.725212464589234
37135,"Fuente de San Esteban, La",-19.761606022584694
37136,Fuenteguinaldo,-35.573122529644266
37137,Fuenteliante,-49.09090909090909
37138,Fuenterroble de Salvatierra,-10.954063604240282
37139,Fuentes de Béjar,-30.08595988538682
37140,Fuentes de Oñoro,-33.61842105263158
37141,Gajates,-50.35460992907801
37142,Galindo y Perahuy,190.9090909090909
37143,Galinduste,-31.97278911564626
37144,Galisancho,-47.91666666666667
37145,Gallegos de Argañán,-38.74709976798144
37146,Gallegos de Solmirón,-49.06542056074766
37147,Garcibuey,-32.67326732673268
37148,Garcihernández,-33.170731707317074
37149,Garcirrey,-51.32743362831859
37150,Gejuelo del Barro,-39.21568627450981
37151,Golpejas,-34.24657534246575
37152,Gomecello,-29.331046312178387
37154,Guadramiro,-48.333333333333336
37155,Guijo de Ávila,-35.53719008264463
37156,Guijuelo,10.11595361855258
37157,Herguijuela de Ciudad Rodrigo,-58.43373493975904
37158,Herguijuela de la Sierra,-35.79545454545455
37159,Herguijuela del Campo,-55.072463768115945
37160,Hinojosa de Duero,-35.4586129753915
37161,Horcajo de Montemayor,-51.442307692307686
37162,Horcajo Medianero,-47.837150127226465
37163,"Hoya, La",30.434782608695656
37164,Huerta,5.555555555555555
37165,Iruelos,-56.94444444444444
37166,Ituero de Azaba,-36.217948717948715
37167,Juzbado,1.1049723756906076
37168,Lagunilla,-37.42690058479532
37169,Larrodrigo,-43.97590361445783
37170,Ledesma,-24.45219123505976
37171,Ledrada,-23.519736842105264
37172,Linares de Riofrío,-15.77490774907749
37173,Lumbrales,-34.77321814254859
37174,Macotera,-44.78764478764479
37175,Machacón,-18.047882136279927
37176,Madroñal,-20.588235294117645
37177,"Maíllo, El",-40.38054968287527
37178,Malpartida,-54.285714285714285
37179,Mancera de Abajo,-50.12658227848101
37180,"Manzano, El",-47.22222222222222
37181,Martiago,-39.32038834951456
37182,Martinamor,-5.747126436781609
37183,Martín de Yeltes,-33.61921097770154
37184,Masueco,-49.9001996007984
37185,Castellanos de Villiquera,24.424778761061948
37186,"Mata de Ledesma, La",-34.83870967741935
37187,Matilla de los Caños del Río,-12.678062678062679
37188,"Maya, La",-41.911764705882355
37189,Membribe de la Sierra,2.941176470588235
37190,Mieza,-53.562005277044854
37191,"Milano, El",-54.40414507772021
37192,Miranda de Azán,27.350427350427353
37193,Miranda del Castañar,-41.65390505359878
37194,Mogarraz,-33.50923482849604
37195,Molinillo,-46.25
37196,Monforte de la Sierra,-53.09734513274337
37197,Monleón,-37.03703703703704
37198,Monleras,-11.552346570397113
37199,Monsagro,-49.2
37200,Montejo,-17.842323651452283
37201,Montemayor del Río,-30.687830687830687
37202,Monterrubio de Armuña,292.6253687315634
37203,Monterrubio de la Sierra,-14.450867052023122
37204,Morasverdes,-51.58562367864693
37205,Morille,10.891089108910892
37206,Moríñigo,-40.136054421768705
37207,Moriscos,295.8041958041958
37208,Moronta,-48.29931972789115
37209,Mozárbez,27.18204488778055
37211,Narros de Matalayegua,-38.125
37212,Navacarros,8.130081300813007
37213,Nava de Béjar,-40.8
37214,Nava de Francia,-28.143712574850298
37215,Nava de Sotrobal,-24.528301886792452
37216,Navales,-25.240384615384613
37217,Navalmoral de Béjar,-31.70731707317073
37218,Navamorales,-77.08333333333334
37219,Navarredonda de la Rinconada,-45.289855072463766
37221,Navasfrías,-51.86170212765957
37222,Negrilla de Palencia,-46.09929078014184
37223,Olmedo de Camaces,-55.86854460093896
37224,"Orbada, La",-38.92617449664429
37225,Pajares de la Laguna,-25.0
37226,Palacios del Arzobispo,-38.8663967611336
37228,Palaciosrubios,-47.54385964912281
37229,Palencia de Negrilla,-36.11111111111111
37230,Parada de Arriba,9.67741935483871
37231,Parada de Rubiales,-33.608815426997246
37232,Paradinas de San Juan,-42.081447963800905
37233,Pastores,-13.846153846153847
37234,"Payo, El",-41.16541353383459
37235,Pedraza de Alba,-27.631578947368425
37236,Pedrosillo de Alba,-57.388316151202744
37237,Pedrosillo de los Aires,-33.33333333333333
37238,Pedrosillo el Ralo,-7.534246575342466
37239,"Pedroso de la Armuña, El",-35.24096385542169
37240,Pelabravo,91.85393258426966
37241,Pelarrodríguez,-24.644549763033176
37242,Pelayos,-20.0
37243,"Peña, La",-58.08383233532935
37244,Peñacaballera,-33.76623376623377
37245,Peñaparda,-39.96101364522417
37246,Peñaranda de Bracamonte,-3.6242250834525516
37247,Peñarandilla,-37.37024221453287
37248,Peralejos de Abajo,-20.093457943925234
37249,Peralejos de Arriba,-53.94736842105263
37250,Pereña de la Ribera,-43.32129963898917
37251,Peromingo,-26.94610778443114
37252,Pinedas,-55.86854460093896
37253,"Pino de Tormes, El",-17.67955801104972
37254,Pitiegua,-32.84132841328413
37255,Pizarral,-34.02061855670103
37256,Poveda de las Cintas,-46.7032967032967
37257,Pozos de Hinojo,-45.26315789473684
37258,Puebla de Azaba,-55.06329113924051
37259,Puebla de San Medel,-55.4054054054054
37260,Puebla de Yeltes,-47.21189591078067
37261,Puente del Congosto,-39.189189189189186
37262,Puertas,-44.44444444444444
37263,Puerto de Béjar,-31.782945736434108
37264,Puerto Seguro,-54.91803278688525
37265,Rágama,-39.57055214723926
37266,"Redonda, La",-47.15447154471545
37267,Retortillo,-36.72727272727273
37268,"Rinconada de la Sierra, La",-44.134078212290504
37269,Robleda,-24.086378737541526
37270,Robliza de Cojos,-3.608247422680412
37271,Rollán,-44.481054365733115
37272,Saelices el Chico,-15.196078431372548
37273,"Sagrada, La",-60.38647342995169
37274,Salamanca,-9.018056209766053
37275,Saldeana,-49.746192893401016
37276,Salmoral,-69.81132075471697
37277,Salvatierra de Tormes,12.5
37278,San Cristóbal de la Cuesta,239.1691394658754
37279,Sancti-Spíritus,-41.190667739340306
37280,Sanchón de la Ribera,-49.24242424242424
37281,Sanchón de la Sagrada,-13.559322033898304
37282,Sanchotello,-38.550724637681164
37283,Sando,-40.83769633507853
37284,San Esteban de la Sierra,-20.68230277185501
37285,San Felices de los Gallegos,-48.75549048316252
37286,San Martín del Castañar,-17.314487632508836
37287,San Miguel de Valero,-32.21476510067114
37288,San Morales,80.29556650246306
37289,San Muñoz,-47.10526315789474
37290,San Pedro del Valle,8.208955223880597
37291,San Pedro de Rozados,-30.848329048843187
37292,San Pelayo de Guareña,-19.298245614035086
37293,Santa María de Sando,-54.976303317535546
37294,Santa Marta de Tormes,56.79301533219762
37296,Santiago de la Puebla,-53.69458128078818
37297,Santibáñez de Béjar,-38.504155124653735
37298,Santibáñez de la Sierra,-43.56060606060606
37299,Santiz,-24.17218543046358
37300,"Santos, Los",-28.217821782178216
37301,Sardón de los Frailes,-4.716981132075472
37302,Saucelle,-47.93388429752066
37303,"Sahugo, El",-41.042345276872965
37304,Sepulcro-Hilario,-52.85285285285285
37305,Sequeros,-20.689655172413794
37306,Serradilla del Arroyo,-48.21052631578947
37307,Serradilla del Llano,-53.691275167785236
37309,"Sierpe, La",-26.31578947368421
37310,Sieteiglesias de Tormes,-9.392265193370166
37311,Sobradillo,-57.07196029776674
37312,Sorihuela,-37.71289537712895
37313,Sotoserrano,-28.35195530726257
37314,Tabera de Abajo,-17.5
37315,"Tala, La",-49.668874172185426
37316,Tamames,-26.908752327746743
37317,Tarazona de Guareña,-40.22222222222222
37318,Tardáguila,-27.30627306273063
37319,"Tejado, El",-55.376344086021504
37320,Tejeda y Segoyuela,-26.515151515151516
37321,Tenebrón,-49.583333333333336
37322,Terradillos,13.30049261083744
37323,Topas,-29.224376731301938
37324,Tordillos,-48.026315789473685
37325,"Tornadizo, El",-44.15584415584416
37327,Torresmenudas,-24.897959183673468
37328,Trabanca,-38.69731800766284
37329,Tremedal de Tormes,-38.59649122807017
37330,Valdecarros,-34.04255319148936
37331,Valdefuentes de Sangusín,-45.05813953488372
37332,Valdehijaderos,-35.38461538461539
37333,Valdelacasa,-49.193548387096776
37334,Valdelageve,-50.73529411764706
37335,Valdelosa,-20.939334637964773
37336,Valdemierque,-23.376623376623375
37337,Valderrodrigo,-32.631578947368425
37338,Valdunciel,-10.569105691056912
37339,Valero,-42.10526315789473
37340,Valsalabroso,-49.361702127659576
37341,Valverde de Valdelacasa,-30.48780487804878
37342,Valverdón,-2.2222222222222223
37343,Vallejera de Riofrío,33.33333333333333
37344,Vecinos,-28.664495114006517
37345,Vega de Tirados,-36.59574468085106
37346,"Veguillas, Las",-12.420382165605096
37347,"Vellés, La",5.6751467710371815
37348,Ventosa del Río Almar,-43.42857142857143
37349,"Vídola, La",-47.02970297029702
37350,Vilvestre,-38.94899536321484
37351,Villaflores,-46.16977225672878
37352,Villagonzalo de Tormes,-13.94422310756972
37353,Villalba de los Llanos,-46.07843137254902
37354,Villamayor,228.15575524176293
37355,Villanueva del Conde,-34.090909090909086
37356,Villar de Argañán,-14.035087719298245
37357,Villar de Ciervo,-41.705069124423964
37358,Villar de Gallimazo,-15.384615384615385
37359,Villar de la Yegua,-53.453453453453456
37360,Villar de Peralonso,-44.26229508196721
37361,Villar de Samaniego,-40.909090909090914
37362,Villares de la Reina,250.15625
37363,Villares de Yeltes,-48.663101604278076
37364,Villarino de los Aires,-36.89154568744662
37365,Villarmayor,-38.88888888888889
37366,Villarmuerto,-42.857142857142854
37367,Villasbuenas,-50.453172205438065
37368,Villasdardo,-15.384615384615385
37369,Villaseco de los Gamitos,-35.07109004739337
37370,Villaseco de los Reyes,-36.59574468085106
37371,Villasrubias,-41.29353233830846
37372,Villaverde de Guareña,-32.01970443349754
37373,Villavieja de Yeltes,-43.04635761589404
37374,Villoria,-11.032531824611032
37375,Villoruela,-28.75243664717349
37376,Vitigudino,-25.82469368520264
37377,Yecla de Yeltes,-42.33766233766234
37378,Zamarra,-58.47953216374269
37379,Zamayón,-9.433962264150944
37380,Zarapicos,-30.0
37381,"Zarza de Pumareda, La",-39.26940639269406
37382,Zorita de la Frontera,-49.834983498349835
38001,Adeje,260.31791289471806
38002,Agulo,-4.235090751944685
38003,Alajeró,79.3073593073593
38004,Arafo,23.76258838654382
38005,Arico,80.09478672985783
38006,Arona,207.0901871809416
38007,Barlovento,-19.05144694533762
38008,Breña Alta,27.716643741403026
38009,Breña Baja,63.16070475173519
38010,Buenavista del Norte,-17.372881355932204
38011,Candelaria,132.3676565526146
38012,Fasnia,25.965488907148725
38013,Frontera,2.6990247221592196
38014,Fuencaliente de la Palma,9.510086455331413
38015,Garachico,-14.03631284916201
38016,Garafía,-0.949050949050949
38017,Granadilla de Abona,208.74756861897558
38018,"Guancha, La",6.899847094801223
38019,Guía de Isora,80.27070063694268
38020,Güímar,54.95932638789781
38021,Hermigua,-12.232558139534884
38022,Icod de los Vinos,13.672533233476877
38023,San Cristóbal de La Laguna,31.608208985866682
38024,"Llanos de Aridane, Los",13.03499777084262
38025,"Matanza de Acentejo, La",41.99348938149124
38026,"Orotava, La",19.479827170192472
38027,"Paso, El",16.414501855552384
38028,Puerto de la Cruz,27.85021595631978
38029,Puntagorda,30.978865406006673
38030,Puntallana,22.626079054975012
38031,"Realejos, Los",15.101690235896806
38032,"Rosario, El",65.28492647058823
38033,San Andrés y Sauces,-21.000367782272892
38034,San Juan de la Rambla,3.394476069997892
38035,San Miguel de Abona,300.5886426592798
38036,San Sebastián de la Gomera,54.25068559445072
38037,Santa Cruz de la Palma,-9.846510280915147
38038,Santa Cruz de Tenerife,3.715644275640743
38039,Santa Úrsula,60.42122823480346
38040,Santiago del Teide,64.84146016520117
38041,"Sauzal, El",31.902189365936877
38042,"Silos, Los",-10.500285333840594
38043,Tacoronte,29.85936188077246
38044,"Tanque, El",-14.16692331382815
38045,Tazacorte,-34.01360544217687
38046,Tegueste,33.267118485627485
38047,Tijarafe,0.9781790820165538
38048,Valverde,34.07991855433953
38049,Valle Gran Rey,33.68218121729551
38050,Vallehermoso,8.762886597938143
38051,"Victoria de Acentejo, La",21.294607970825734
38052,Vilaflor de Chasna,15.77970297029703
38053,Villa de Mazo,12.641635192179516
38901,"Pinar de El Hierro, El",
39001,Alfoz de Lloredo,-5.555555555555555
