Mun_Code,Mun,pop_1996_2005 (k=9),pop_1998_2007 (k=9),pop_1999_2008 (k=9),pop_2000_2009 (k=9),pop_2001_2010 (k=9),pop_2002_2011 (k=9),pop_2003_2012 (k=9),pop_2004_2013 (k=9),pop_2005_2014 (k=9),pop_2006_2015 (k=9),pop_2007_2016 (k=9),pop_2008_2017 (k=9),pop_2009_2018 (k=9),pop_2010_2019 (k=9),pop_2011_2020 (k=9),pop_2012_2021 (k=9),pop_2013_2022 (k=9),pop_2014_2023 (k=9),pop_2015_2024 (k=9)
1019,Kripan,-3.5000000000000004,-1.6042780748663104,-3.1578947368421053,3.1914893617021276,5.405405405405405,5.913978494623656,1.5706806282722512,4.2105263157894735,-2.5906735751295336,-3.1914893617021276,1.0869565217391304,0.0,-6.701030927835052,-7.6923076923076925,-9.644670050761421,-9.793814432989691,-11.11111111111111,-7.446808510638298,-2.197802197802198
1020,Kuartango,3.7900874635568513,-1.1049723756906076,-4.032258064516129,-4.545454545454546,-5.333333333333334,-5.64516129032258,-2.452316076294278,-1.9230769230769231,0.0,-0.5494505494505495,2.793296089385475,4.201680672268908,6.722689075630252,5.915492957746479,9.686609686609685,10.614525139664805,17.92717086834734,12.640449438202248,12.70718232044199
1021,Elburgo/Burgelu,147.39583333333331,126.83982683982684,95.53903345724906,69.59247648902821,57.06666666666666,46.93396226415094,44.59770114942529,36.20309050772627,31.36842105263158,26.666666666666668,16.793893129770993,15.399239543726237,11.460258780036968,1.697792869269949,-2.4077046548956664,0.7949125596184419,1.9448946515397085,2.2435897435897436,5.592105263157895
1022,Elciego,2.1715526601520088,10.121012101210122,13.259668508287293,13.08108108108108,12.768240343347639,10.0,9.968186638388122,12.85097192224622,12.008501594048884,12.768240343347639,0.3996003996003996,0.4878048780487805,-2.0076481835564053,-4.376784015223597,-4.2105263157894735,-3.953712632594021,-7.081339712918661,-8.538899430740038,-9.134157944814463
1023,Elvillar/Bilar,5.172413793103448,1.1363636363636365,0.2808988764044944,1.6528925619834711,0.8241758241758242,-1.6348773841961852,-1.866666666666667,-4.289544235924933,-4.098360655737705,0.8571428571428572,-0.2808988764044944,-1.1204481792717087,-5.691056910569105,-9.264305177111716,-8.587257617728532,-11.141304347826086,-11.484593837535014,-10.826210826210826,-9.631728045325778
1027,Iruraiz-Gauna,17.15686274509804,15.827338129496402,16.826923076923077,14.385150812064964,14.317673378076062,16.849015317286653,18.12227074235808,11.182795698924732,6.903765690376569,7.383966244725738,6.418219461697723,9.053497942386832,4.86815415821501,1.1741682974559686,-0.37453183520599254,-2.2181146025878005,3.8684719535783367,5.870841487279844,8.644400785854616
1028,Labastida/Bastida,28.558225508317932,25.318606627017843,25.774058577405857,20.193081255028158,15.372549019607842,14.130434782608695,15.821812596006144,10.644677661169414,7.0452911574406905,2.580195258019526,-1.0169491525423728,-3.260146373918829,-3.2797858099062918,-1.291638341264446,3.197278911564626,1.5915119363395225,4.200542005420054,5.171255876427132,6.390210740992522
1030,Lagrán,1.0526315789473684,-0.5128205128205128,-3.5532994923857872,-7.920792079207921,-10.552763819095476,-6.122448979591836,-5.7591623036649215,-12.82051282051282,-16.145833333333336,-14.659685863874344,-13.402061855670103,-12.631578947368421,-15.053763440860216,-11.797752808988763,-11.956521739130435,-5.0,2.941176470588235,6.832298136645963,4.294478527607362
1031,Laguardia,4.2164441321152495,5.322924059616749,6.88431511710433,6.9405099150141645,6.779661016949152,6.841741534208707,5.809979494190021,3.2432432432432434,2.3600809170600137,2.356902356902357,-0.40431266846361186,-2.1248339973439574,-0.33112582781456956,-1.1904761904761905,-5.950840879689522,-5.426356589147287,-2.945026178010471,-3.0303030303030303,-2.763157894736842
1032,Lanciego/Lantziego,1.5384615384615385,6.511627906976744,6.386292834890965,3.834355828220859,6.422018348623854,2.710843373493976,5.709876543209877,6.531881804043546,3.1818181818181817,0.8915304606240713,-0.8733624454148471,-1.4641288433382138,-1.4771048744460855,-0.7183908045977011,3.9589442815249267,1.0218978102189782,5.693430656934306,3.9647577092511015,0.8836524300441826
1033,Lapuebla de Labarca,-0.8130081300813009,2.083333333333333,4.3577981651376145,1.3872832369942196,0.46403712296983757,-1.1402508551881414,-1.9653179190751446,-2.358490566037736,0.819672131147541,2.137767220902613,-3.4013605442176873,-5.604395604395605,-2.280501710376283,-0.11547344110854503,-0.2306805074971165,1.179245283018868,5.072463768115942,0.4645760743321719,-0.11627906976744186
1034,Leza,26.373626373626376,33.72093023255814,15.306122448979592,8.173076923076923,16.25615763546798,1.9138755980861244,3.8095238095238098,-3.1818181818181817,-10.0,-2.7027027027027026,-7.82608695652174,-10.176991150442479,-12.88888888888889,-13.983050847457626,-0.9389671361502347,0.45871559633027525,1.8779342723004695,6.280193236714976,-2.7777777777777777
1036,Laudio/Llodio,-6.427961633104003,-6.585762161064284,-6.907090464547677,-4.911734164070613,-3.9073504095153635,-2.79617365710081,-1.9765778178156959,-1.1270765450563538,-1.100198572425267,-0.9633077172854205,-1.0055987389248247,-0.7824469249288684,-0.5951730916238943,-1.726384364820847,-2.033091813561155,-2.6435290301654235,-3.2631010264721776,-2.7729542001302367,-1.737704918032787
1037,Arraia-Maeztu,7.309941520467836,3.7572254335260116,-0.7022471910112359,1.7191977077363898,-0.9790209790209791,-1.5006821282401093,0.13550135501355012,-0.6793478260869565,-2.7247956403269753,-2.197802197802198,0.5571030640668524,2.545968882602546,0.9859154929577465,2.5423728813559325,1.5235457063711912,8.254397834912043,9.986320109439124,13.725490196078432,15.44943820224719
1039,Moreda de Álava/Moreda Araba,-1.0600706713780919,-4.844290657439446,-8.561643835616438,-10.0,-12.937062937062937,-13.240418118466899,-12.142857142857142,-13.768115942028986,-15.714285714285714,-14.963503649635038,-16.727272727272727,-13.857677902621724,-12.260536398467432,-11.244979919678714,-15.261044176706829,-15.040650406504067,-9.243697478991598,-11.864406779661017,-7.725321888412018
1041,Navaridas,-7.488986784140969,0.4608294930875576,1.8604651162790697,0.0,-2.7649769585253456,-3.1818181818181817,6.280193236714976,7.211538461538461,1.9047619047619049,9.47867298578199,3.669724770642202,3.1963470319634704,0.0,-5.213270142180095,-8.92018779342723,-10.454545454545453,-10.31390134529148,-7.943925233644859,-17.316017316017316
1042,Okondo,31.818181818181817,31.35802469135803,29.482551143200965,30.649038461538463,30.679156908665107,26.506024096385545,20.020746887966805,14.442231075697212,14.088669950738916,12.015503875968992,10.056390977443609,7.342007434944238,6.899724011039559,6.451612903225806,4.1558441558441555,3.3707865168539324,3.307223672758921,3.454231433506045,3.2871972318339098
