Mun_Code,Mun,pop_1996_2003 (k=7),pop_1998_2005 (k=7),pop_1999_2006 (k=7),pop_2000_2007 (k=7),pop_2001_2008 (k=7),pop_2002_2009 (k=7),pop_2003_2010 (k=7),pop_2004_2011 (k=7),pop_2005_2012 (k=7),pop_2006_2013 (k=7),pop_2007_2014 (k=7),pop_2008_2015 (k=7),pop_2009_2016 (k=7),pop_2010_2017 (k=7),pop_2011_2018 (k=7),pop_2012_2019 (k=7),pop_2013_2020 (k=7),pop_2014_2021 (k=7),pop_2015_2022 (k=7),pop_2016_2023 (k=7),pop_2017_2024 (k=7)
1018,Zigoitia,25.922421948912017,21.73144876325088,17.445742904841403,21.81964573268921,22.702702702702705,25.303951367781153,27.27272727272727,29.902329075882793,26.777939042089987,24.733475479744136,15.201586252478519,11.076148521082443,4.730139478471801,4.250295159386068,1.3880855986119145,0.0,-0.3418803418803419,3.384968445209409,3.229461756373938,5.4429646786334684,4.416761041902604
1019,Kripan,-4.5,3.2085561497326207,-1.0526315789473684,-2.127659574468085,-0.5405405405405406,4.301075268817205,2.094240837696335,3.684210526315789,0.5181347150259068,5.319148936170213,2.1739130434782608,-1.0869565217391304,-4.123711340206185,-5.641025641025641,-8.121827411167512,-7.216494845360824,-10.1010101010101,-6.914893617021277,-3.296703296703297,-6.451612903225806,-3.260869565217391
1020,Kuartango,6.997084548104956,-1.6574585635359116,-2.1505376344086025,-4.27807486631016,-4.8,-4.032258064516129,-3.2697547683923704,-3.571428571428571,0.5617977528089888,-1.9230769230769231,-0.5586592178770949,1.400560224089636,3.081232492997199,4.788732394366197,8.547008547008547,5.027932960893855,7.8431372549019605,11.235955056179774,16.298342541436465,8.967391304347826,9.67741935483871
1021,Elburgo/Burgelu,126.5625,105.62770562770562,78.43866171003717,64.26332288401254,40.266666666666666,27.594339622641513,35.40229885057472,37.52759381898454,32.421052631578945,28.541666666666664,19.083969465648856,15.5893536121673,13.123844731977819,3.0560271646859083,-3.210272873194221,-4.769475357710652,-1.4586709886547813,1.6025641025641024,3.453947368421053,4.248366013071895,5.766062602965404
1022,Elciego,2.3887079261672097,3.52035203520352,2.983425414364641,8.216216216216216,9.97854077253219,10.105263157894736,11.452810180275716,12.85097192224622,10.201912858660998,12.124463519313304,5.294705294705294,2.5365853658536586,-3.9196940726577436,-1.9980970504281639,-1.9138755980861244,-3.085824493731919,-4.2105263157894735,-5.502846299810247,-7.611798287345385,-4.079601990049751,-7.281553398058252
1023,Elvillar/Bilar,7.758620689655173,3.977272727272727,-1.6853932584269662,-1.9283746556473829,-1.9230769230769231,0.544959128065395,-2.1333333333333333,-3.2171581769436997,0.546448087431694,2.0,-1.4044943820224718,-1.1204481792717087,-3.7940379403794036,-3.8147138964577656,-3.6011080332409975,-9.510869565217392,-7.563025210084033,-6.837606837606838,-10.48158640226629,-11.830985915492958,-9.631728045325778
1027,Iruraiz-Gauna,12.254901960784313,14.628297362110313,13.942307692307693,12.064965197215777,8.724832214765101,7.87746170678337,11.572052401746726,14.838709677419354,13.179916317991633,9.071729957805907,5.797101449275362,4.732510288065844,4.259634888438134,3.7181996086105675,-3.1835205992509366,-4.436229205175601,2.9013539651837523,3.522504892367906,5.50098231827112,5.252918287937743,4.339622641509433
1028,Labastida/Bastida,20.33271719038817,18.181818181818183,20.0,18.664521319388577,17.88235294117647,15.993788819875776,12.980030721966207,10.194902548725636,8.411214953271028,2.928870292887029,0.9491525423728813,-2.1290751829673984,-2.2757697456492636,-1.1556764106050306,-1.7006802721088436,-3.7135278514588856,2.7777777777777777,2.887844190732035,4.554724677090414,7.260273972602739,7.6341127922971115
1030,Lagrán,0.5263157894736842,-1.5384615384615385,-3.0456852791878175,-3.9603960396039604,-4.522613065326634,-5.1020408163265305,-6.806282722513089,-5.641025641025641,-6.25,-10.99476439790576,-17.010309278350515,-14.210526315789473,-9.67741935483871,-6.741573033707865,-14.130434782608695,-12.777777777777777,-4.705882352941177,6.211180124223603,7.361963190184049,2.380952380952381,2.4096385542168677
1031,Laguardia,2.8109627547434997,5.25195173882186,5.39389638041164,5.099150141643059,6.3559322033898304,4.353835521769177,3.349282296650718,4.45945945945946,4.3830074173971685,2.8956228956228958,2.2911051212938007,0.9296148738379815,-2.119205298013245,-2.513227513227513,-2.652005174644243,-3.488372093023256,-4.842931937172775,-3.557312252964427,-2.4342105263157894,-0.40595399188092013,0.27137042062415195
1032,Lanciego/Lantziego,-0.3076923076923077,2.3255813953488373,4.8286604361370715,5.368098159509203,4.434250764525994,1.957831325301205,7.4074074074074066,6.065318818040436,3.787878787878788,1.7830609212481425,-0.8733624454148471,-0.5856515373352855,0.5908419497784343,-3.3045977011494254,-2.1994134897360706,0.8759124087591241,3.5036496350364965,1.6152716593245229,6.62739322533137,3.9647577092511015,1.7830609212481425
