Mun_Code,Mun,pop_1996_2004 (k=8),pop_1998_2006 (k=8),pop_1999_2007 (k=8),pop_2000_2008 (k=8),pop_2001_2009 (k=8),pop_2002_2010 (k=8),pop_2003_2011 (k=8),pop_2004_2012 (k=8),pop_2005_2013 (k=8),pop_2006_2014 (k=8),pop_2007_2015 (k=8),pop_2008_2016 (k=8),pop_2009_2017 (k=8),pop_2010_2018 (k=8),pop_2011_2019 (k=8),pop_2012_2020 (k=8),pop_2013_2021 (k=8),pop_2014_2022 (k=8),pop_2015_2023 (k=8),pop_2016_2024 (k=8)
1018,Zigoitia,25.922421948912017,24.293286219081274,26.293823038397328,27.938808373590984,27.335907335907333,28.723404255319153,29.902329075882793,31.254695717505637,27.358490566037734,23.88059701492537,16.655651024454727,8.684707363121461,7.095209217707701,3.4828807556080283,1.0410641989589358,0.11448196908986834,2.678062678062678,4.53241537578887,3.1728045325779037,6.77475390851187
1019,Kripan,-5.0,0.53475935828877,-3.1578947368421053,-2.127659574468085,4.864864864864865,4.838709677419355,3.1413612565445024,2.1052631578947367,2.5906735751295336,0.0,-1.0869565217391304,1.0869565217391304,-5.154639175257731,-7.179487179487179,-8.629441624365482,-8.24742268041237,-11.616161616161616,-6.382978723404255,-4.395604395604396,-4.301075268817205
1020,Kuartango,6.122448979591836,0.5524861878453038,-3.763440860215054,-4.545454545454546,-4.8,-4.56989247311828,-4.35967302452316,-1.6483516483516485,0.2808988764044944,-2.197802197802198,1.1173184357541899,3.081232492997199,4.201680672268908,7.323943661971831,7.122507122507122,7.5418994413407825,10.92436974789916,18.258426966292134,10.773480662983426,10.869565217391305
1021,Elburgo/Burgelu,135.9375,107.79220779220779,94.79553903345726,64.89028213166145,44.266666666666666,38.91509433962264,43.2183908045977,38.852097130242825,29.894736842105264,30.0,16.030534351145036,16.34980988593156,12.199630314232902,2.3769100169779285,-3.8523274478330656,-3.338632750397456,2.755267423014587,0.8012820512820512,4.934210526315789,4.901960784313726
1022,Elciego,0.5428881650380022,2.5302530253025304,10.607734806629834,10.81081081081081,12.231759656652361,10.631578947368421,10.816542948038176,11.987041036717063,11.052072263549416,13.090128755364807,4.9950049950049955,-1.951219512195122,-1.5296367112810707,-2.47383444338725,-3.827751196172249,-3.4715525554484086,-4.688995215311005,-7.874762808349146,-8.277830637488107,-4.975124378109453
1023,Elvillar/Bilar,7.183908045977011,-0.5681818181818182,0.0,-1.6528925619834711,1.3736263736263736,0.0,-3.733333333333334,-1.3404825737265416,-2.459016393442623,0.2857142857142857,-0.8426966292134831,-0.5602240896358543,-4.336043360433604,-5.177111716621254,-7.756232686980609,-10.326086956521738,-8.403361344537815,-9.971509971509972,-11.3314447592068,-10.140845070422536
1027,Iruraiz-Gauna,13.970588235294118,13.66906474820144,16.105769230769234,12.761020881670534,10.290827740492169,11.816192560175056,16.593886462882097,16.344086021505376,8.158995815899582,7.805907172995781,5.383022774327122,5.761316872427984,7.505070993914807,1.1741682974559686,-3.1835205992509366,-1.6635859519408502,2.321083172147002,5.088062622309197,6.286836935166994,7.587548638132295
1028,Labastida/Bastida,23.290203327171906,21.83517417162277,23.430962343096233,20.91713596138375,17.176470588235293,14.208074534161492,12.903225806451612,13.043478260869565,6.1107117181883535,3.8354253835425385,-0.2711864406779661,-2.860944777112442,-2.677376171352075,-1.7675050985723997,-1.2244897959183674,0.5968169761273209,3.7940379403794036,3.290799194089993,6.458191706322229,7.191780821917808
1030,Lagrán,2.631578947368421,-2.051282051282051,-1.5228426395939088,-5.9405940594059405,-6.532663316582915,-9.183673469387756,-3.664921465968586,-7.6923076923076925,-11.458333333333332,-15.706806282722512,-15.979381443298967,-11.578947368421053,-10.75268817204301,-11.235955056179774,-14.673913043478262,-10.0,0.5882352941176471,8.695652173913043,5.521472392638037,1.1904761904761905
1031,Laguardia,4.005621925509487,5.39389638041164,5.322924059616749,6.6572237960339935,6.638418079096045,4.492052522460263,5.673274094326726,4.594594594594595,3.034389750505732,2.2222222222222223,2.4258760107816713,-1.859229747675963,-2.384105960264901,-0.4629629629629629,-3.363518758085381,-6.072351421188631,-4.18848167539267,-2.30566534914361,-3.1578947368421053,0.0
1032,Lanciego/Lantziego,-1.0769230769230769,4.341085271317829,7.009345794392523,4.754601226993866,3.5168195718654434,4.819277108433735,5.246913580246913,6.531881804043546,3.787878787878788,1.188707280832095,-1.1644832605531297,-0.29282576866764276,-0.5908419497784343,-4.166666666666666,1.3196480938416422,3.5036496350364965,1.0218978102189782,6.31424375917768,4.270986745213549,0.5873715124816447
1033,Lapuebla de Labarca,-1.5098722415795587,-2.5462962962962963,1.146788990825688,5.202312138728324,1.740139211136891,-1.2542759407069555,0.23121387283236997,0.0,-3.0444964871194378,2.2565320665083135,-2.494331065759637,-6.373626373626373,-2.0524515393386547,-1.0392609699769053,-0.2306805074971165,2.0047169811320753,3.6231884057971016,1.0452961672473868,0.5813953488372093,0.8215962441314555
