Mun_Code,Mun,pop_1996_2006 (k=10),pop_1998_2008 (k=10),pop_1999_2009 (k=10),pop_2000_2010 (k=10),pop_2001_2011 (k=10),pop_2002_2012 (k=10),pop_2003_2013 (k=10),pop_2004_2014 (k=10),pop_2005_2015 (k=10),pop_2006_2016 (k=10),pop_2007_2017 (k=10),pop_2008_2018 (k=10),pop_2009_2019 (k=10),pop_2010_2020 (k=10),pop_2011_2021 (k=10),pop_2012_2022 (k=10),pop_2013_2023 (k=10),pop_2014_2024 (k=10)
47182,Valdestillas,13.753213367609254,16.314779270633398,15.419065898912349,13.944480309877342,12.44472520530638,12.373737373737374,8.193668528864059,5.575757575757575,3.5265989240884634,-5.367231638418079,-6.670403587443946,-8.855885588558856,-8.924611973392462,-7.5354107648725215,-9.719101123595506,-10.168539325842698,-9.179575444635686,-7.462686567164178
47183,Valdunquillo,-22.5,-26.80851063829787,-23.144104803493452,-24.12280701754386,-21.524663677130047,-23.766816143497756,-21.658986175115206,-25.358851674641148,-21.393034825870647,-20.967741935483872,-21.22905027932961,-22.674418604651162,-16.477272727272727,-16.76300578034682,-21.142857142857142,-23.52941176470588,-25.882352941176475,-25.64102564102564
47184,Valoria la Buena,-6.734992679355783,2.457757296466974,7.2196620583717355,7.87037037037037,9.606299212598426,8.553654743390357,5.007587253414264,2.8528528528528527,2.8744326777609683,3.296703296703297,4.375,-2.998500749625187,-9.885386819484241,-9.871244635193133,-2.586206896551724,-2.148997134670487,1.7341040462427744,8.75912408759124
47185,Valverde de Campos,-2.4390243902439024,5.128205128205128,3.389830508474576,1.680672268907563,2.564102564102564,-0.8620689655172413,0.0,-5.217391304347826,-14.516129032258066,-14.166666666666666,-13.333333333333334,-18.69918699186992,-22.131147540983605,-24.793388429752067,-26.666666666666668,-29.565217391304348,-4.62962962962963,-16.51376146788991
47186,Valladolid,0.04315129532058598,-0.46414082376401017,-0.6668791679948,-1.130263937153941,-1.5256383269503258,-2.2208201496660136,-3.558850730048608,-4.626173017565346,-5.325840106417114,-5.6469433617863185,-5.3224624404543786,-6.15302972734495,-6.119598318777842,-5.152414094738243,-4.996857422703765,-5.092118484370837,-3.9568763439818673,-2.024573868265815
47187,Vega de Ruiponce,-14.56953642384106,-17.123287671232877,-18.181818181818183,-14.5985401459854,-9.923664122137405,-3.225806451612903,-1.6260162601626018,-8.527131782945736,-13.114754098360656,-22.48062015503876,-18.69918699186992,-22.31404958677686,-23.076923076923077,-23.931623931623932,-27.966101694915253,-28.333333333333332,-33.88429752066116,-31.35593220338983
47188,Vega de Valdetronco,-20.603015075376884,-25.510204081632654,-26.53061224489796,-27.368421052631582,-27.322404371584703,-23.52941176470588,-22.085889570552148,-23.456790123456788,-26.82926829268293,-27.21518987341772,-25.850340136054424,-26.027397260273972,-18.055555555555554,-14.492753623188406,-27.819548872180448,-29.230769230769234,-28.346456692913385,-26.61290322580645
47189,Velascálvaro,-0.9950248756218906,1.015228426395939,0.0,0.5154639175257731,-5.583756345177665,-4.2105263157894735,-6.349206349206349,-5.82010582010582,-12.755102040816327,-13.5678391959799,-16.161616161616163,-18.592964824120603,-17.258883248730964,-15.384615384615385,-9.67741935483871,-10.43956043956044,-7.909604519774012,-8.426966292134832
47190,Velilla,-18.012422360248447,-14.193548387096774,-16.99346405228758,-17.105263157894736,-17.333333333333336,-18.666666666666668,-22.972972972972975,-17.391304347826086,-21.27659574468085,-13.636363636363635,-16.296296296296298,-15.037593984962406,-13.385826771653544,-9.523809523809524,-7.258064516129033,-6.557377049180328,-1.7543859649122806,-0.8771929824561403
47191,Velliza,-16.77018633540373,-19.760479041916167,-22.61904761904762,-27.485380116959064,-33.14285714285714,-33.33333333333333,-32.71604938271605,-23.48993288590604,-16.43835616438356,-20.8955223880597,-20.588235294117645,-19.402985074626866,-9.230769230769232,-9.67741935483871,0.8547008547008548,4.385964912280701,15.59633027522936,6.140350877192982
