Mun_Code,Mun,pop_1996_2012 (k=16),pop_1998_2014 (k=16),pop_1999_2015 (k=16),pop_2000_2016 (k=16),pop_2001_2017 (k=16),pop_2002_2018 (k=16),pop_2003_2019 (k=16),pop_2004_2020 (k=16),pop_2005_2021 (k=16),pop_2006_2022 (k=16),pop_2007_2023 (k=16),pop_2008_2024 (k=16)
42039,Borobia,-29.55665024630542,-30.412371134020617,-32.637075718015666,-33.85826771653544,-35.80901856763926,-35.483870967741936,-32.67605633802817,-29.106628242074926,-28.613569321533923,-28.443113772455092,-25.483870967741932,-22.71186440677966
42041,Buberos,-33.33333333333333,-28.000000000000004,-25.0,-30.612244897959183,-31.25,-29.78723404255319,-31.11111111111111,-29.545454545454547,-35.55555555555556,-32.55813953488372,-30.0,-33.33333333333333
42042,Buitrago,22.448979591836736,24.489795918367346,22.448979591836736,5.454545454545454,11.320754716981133,5.357142857142857,20.37037037037037,25.454545454545453,28.57142857142857,29.09090909090909,38.88888888888889,48.0
42043,Burgo de Osma-Ciudad de Osma,3.4632891351672273,2.2015073383577946,0.4760015866719556,0.7853403141361256,-0.8553809429082952,-3.1458906802988595,-1.5151515151515151,0.11923688394276628,-0.6708760852407262,-0.6330365974282888,2.21606648199446,0.8918185343156262
42044,Cabrejas del Campo,-35.35353535353536,-31.521739130434785,-31.03448275862069,-34.48275862068966,-34.883720930232556,-31.70731707317073,-33.75,-35.44303797468354,-38.46153846153847,-33.33333333333333,-35.44303797468354,-29.333333333333332
42045,Cabrejas del Pinar,-16.363636363636363,-20.491803278688526,-21.17400419287212,-22.317596566523605,-25.678496868475992,-26.39175257731959,-23.059866962305986,-27.422680412371136,-24.945770065075923,-24.76851851851852,-30.963302752293576,-34.57330415754923
42046,Calatañazor,-13.157894736842104,-28.000000000000004,-24.65753424657534,-25.333333333333336,-27.142857142857142,-21.53846153846154,-17.741935483870968,-16.39344262295082,-23.4375,-22.950819672131146,-28.57142857142857,-34.84848484848485
42048,Caltojar,-46.52777777777778,-50.36496350364964,-49.6124031007752,-49.193548387096776,-52.03252032520326,-52.10084033613446,-53.98230088495575,-49.549549549549546,-47.22222222222222,-45.36082474226804,-43.47826086956522,-43.956043956043956
42049,Candilichera,-44.03292181069959,-40.26548672566372,-46.86192468619247,-48.08510638297872,-45.614035087719294,-47.24770642201835,-46.44549763033176,-47.05882352941176,-48.97959183673469,-48.64864864864865,-44.26229508196721,-39.1812865497076
42050,Cañamaque,-28.26086956521739,-22.727272727272727,-14.285714285714285,-24.444444444444443,-25.0,-23.809523809523807,-25.0,-19.047619047619047,-15.789473684210526,-30.555555555555557,-12.903225806451612,0.0
42051,Carabantes,-45.23809523809524,-45.0,-42.10526315789473,-43.24324324324324,-50.0,-57.89473684210527,-57.14285714285714,-57.57575757575758,-48.275862068965516,-58.06451612903226,-31.03448275862069,-15.384615384615385
42052,Caracena,-5.263157894736842,-31.818181818181817,-37.5,-30.434782608695656,-43.47826086956522,-11.76470588235294,-22.727272727272727,-26.31578947368421,-26.31578947368421,-30.0,-48.275862068965516,-41.66666666666667
42053,Carrascosa de Abajo,-40.42553191489361,-38.63636363636363,-30.0,-30.76923076923077,-37.83783783783784,-34.285714285714285,-40.0,-39.39393939393939,-45.45454545454545,-50.0,-46.875,-43.75
42054,Carrascosa de la Sierra,37.5,46.666666666666664,42.857142857142854,28.57142857142857,28.57142857142857,30.76923076923077,58.333333333333336,30.76923076923077,41.66666666666667,28.57142857142857,53.84615384615385,46.15384615384615
