Mun_Code,Mun,pop_1996_2001 (k=5),pop_1998_2003 (k=5),pop_1999_2004 (k=5),pop_2000_2005 (k=5),pop_2001_2006 (k=5),pop_2002_2007 (k=5),pop_2003_2008 (k=5),pop_2004_2009 (k=5),pop_2005_2010 (k=5),pop_2006_2011 (k=5),pop_2007_2012 (k=5),pop_2008_2013 (k=5),pop_2009_2014 (k=5),pop_2010_2015 (k=5),pop_2011_2016 (k=5),pop_2012_2017 (k=5),pop_2013_2018 (k=5),pop_2014_2019 (k=5),pop_2015_2020 (k=5),pop_2016_2021 (k=5),pop_2017_2022 (k=5),pop_2018_2023 (k=5),pop_2019_2024 (k=5)
1016,Bernedo,0.0,-0.7299270072992701,-1.1029411764705883,3.473491773308958,5.37037037037037,8.801498127340825,8.088235294117647,6.877323420074349,1.5901060070671376,-0.7029876977152899,-2.2375215146299485,-3.571428571428571,-5.217391304347826,-8.521739130434783,-11.68141592920354,-11.267605633802818,-9.876543209876543,-9.357798165137615,-3.6121673003802277,7.8156312625250495,11.11111111111111,5.6751467710371815,10.526315789473683
1017,Campezo/Kanpezu,-2.254283137962128,-0.9319664492078285,2.1657250470809792,2.1698113207547167,-0.8302583025830259,2.3126734505087883,4.233301975540922,3.0414746543778803,3.970452446906741,4.465116279069767,2.7124773960216997,1.7148014440433215,-3.041144901610018,-5.0621669626998225,-5.699020480854853,-7.746478873239436,-7.71960958296362,-4.059040590405904,-3.274087932647334,2.0774315391879132,4.3893129770992365,3.076923076923077,4.326923076923077
1018,Zigoitia,22.516556291390728,17.579505300353357,11.101836393989984,10.950080515297907,8.64864864864865,14.969604863221885,19.383921863260706,23.89181066867017,22.93178519593614,22.885572139303484,15.465961665565104,10.446821900566395,5.700424499696786,4.191263282172373,-0.11567379988432619,1.0875787063537492,-0.11396011396011395,0.22948938611589212,-0.9065155807365438,4.342790966994789,3.1710079275198186,3.87906446092413,5.552375500858615
1019,Kripan,-7.5,2.13903743315508,0.0,2.6595744680851063,1.6216216216216217,-1.0752688172043012,-3.664921465968586,2.1052631578947367,1.0362694300518136,4.787234042553192,5.434782608695652,7.608695652173914,-3.0927835051546393,-6.666666666666667,-5.583756345177665,-5.154639175257731,-8.585858585858585,-4.25531914893617,-2.197802197802198,-5.913978494623656,-4.3478260869565215,-3.867403314917127,-1.1111111111111112
1020,Kuartango,9.329446064139942,1.3812154696132597,-2.1505376344086025,-4.81283422459893,-2.933333333333333,-3.763440860215054,-2.7247956403269753,-1.9230769230769231,-0.2808988764044944,-3.571428571428571,0.0,0.0,-0.2801120448179272,1.971830985915493,4.843304843304843,3.910614525139665,6.722689075630252,5.617977528089887,6.353591160220995,7.608695652173914,13.172043010752688,5.2493438320209975,8.51063829787234
1021,Elburgo/Burgelu,95.3125,88.31168831168831,68.40148698884758,48.90282131661442,28.000000000000004,23.58490566037736,20.919540229885058,19.426048565121413,24.0,29.791666666666668,20.0381679389313,17.300380228136884,15.341959334565619,3.225806451612903,-1.7656500802568218,-3.4976152623211445,-2.2690437601296596,-4.006410256410256,0.0,3.594771241830065,3.6243822075782535,5.804311774461028,7.178631051752922
1022,Elciego,1.1943539630836049,3.74037403740374,2.3204419889502765,1.7297297297297298,0.0,5.36842105263158,8.695652173913043,12.958963282937367,11.689691817215728,12.124463519313304,3.5964035964035967,1.951219512195122,0.7648183556405354,0.0,-3.827751196172249,-0.6750241080038573,-1.9138755980861244,-4.648956356736242,-4.757373929590866,-0.8955223880597015,-5.728155339805825,-5.951219512195122,-4.975124378109453
1023,Elvillar/Bilar,4.597701149425287,6.534090909090909,4.775280898876404,0.8264462809917356,-3.8461538461538463,-2.997275204359673,-4.8,-1.0723860589812333,0.273224043715847,3.1428571428571432,3.3707865168539324,0.0,-4.878048780487805,-3.8147138964577656,-1.662049861495845,-4.076086956521739,-2.5210084033613445,-5.128205128205128,-6.515580736543909,-7.887323943661972,-10.48158640226629,-10.057471264367816,-4.2042042042042045
1027,Iruraiz-Gauna,9.558823529411764,9.832134292565947,11.778846153846153,10.904872389791183,6.0402684563758395,5.689277899343545,6.11353711790393,6.021505376344086,6.903765690376569,12.658227848101266,12.008281573498964,6.378600823045268,3.6511156186612577,-0.3913894324853229,-3.7453183520599254,-2.033271719038817,0.0,1.1741682974559686,4.518664047151278,2.9182879377431905,1.3207547169811322,4.642166344294004,6.963249516441006
1028,Labastida/Bastida,17.837338262476894,10.620220900594731,11.631799163179917,11.906677393403058,12.470588235294118,14.518633540372672,15.43778801843318,11.994002998500749,5.7512580877066855,2.510460251046025,2.2372881355932206,-1.7964071856287425,-0.33467202141900937,0.0,-0.6802721088435374,-3.580901856763926,-2.100271002710027,-2.4848891873740766,3.127124405166554,4.931506849315069,5.777166437414031,8.37370242214533,7.782369146005509
1030,Lagrán,4.736842105263158,-2.051282051282051,-1.015228426395939,-4.9504950495049505,-4.0201005025125625,-1.0204081632653061,-0.5235602094240838,-4.615384615384616,-7.291666666666667,-3.664921465968586,-7.216494845360824,-10.526315789473683,-13.440860215053762,-8.426966292134832,-8.695652173913043,-7.777777777777778,-7.0588235294117645,-2.484472049689441,-0.6134969325153374,1.7857142857142856,5.421686746987952,8.860759493670885,8.280254777070063
1031,Laguardia,-0.4919184820801124,3.8325053229240598,5.039034776437189,5.028328611898017,4.872881355932203,2.5570145127850727,2.939166097060834,2.027027027027027,1.9554956169925826,4.107744107744108,4.31266846361186,1.4608233731739706,0.5298013245033113,0.5291005291005291,-4.3984476067270375,-4.7803617571059425,-1.5052356020942408,-1.5810276679841897,-4.342105263157895,-0.9472259810554804,0.6105834464043419,-2.1926910299003324,-1.07095046854083
