Mun_Code,Mun,pop_1996_2020 (k=24),pop_1998_2022 (k=24),pop_1999_2023 (k=24),pop_2000_2024 (k=24)
45094,Mascaraque,-16.007905138339922,-16.024340770791078,-12.423625254582484,-11.482254697286013
45095,"Mata, La",-19.10891089108911,-13.562753036437247,-11.723446893787576,-7.669021190716448
45096,Mazarambroz,3.6666666666666665,4.049586776859504,4.2218543046357615,4.013104013104013
45097,Mejorada,15.476190476190476,24.106324472960587,27.813953488372096,23.22064056939502
45098,Menasalbas,-12.956143287579511,-15.614506380120888,-16.00676818950931,-16.358128576236957
45099,Méntrida,178.09722948248822,188.40725806451613,197.52842313395945,198.00475059382424
45100,Mesegar de Tajo,-12.244897959183673,-13.983050847457626,-11.255411255411255,-13.043478260869565
45101,Miguel Esteban,2.1331058020477816,2.2843723313407347,1.4219015280135825,0.29667302394575124
45102,Mocejón,23.09027777777778,21.33850630455868,22.26242161119151,24.41664662015877
45103,Mohedas de la Jara,-38.556067588325654,-38.54660347551343,-36.75762439807384,-33.44155844155844
45104,Montearagón,8.1419624217119,18.70824053452116,30.227272727272727,33.33333333333333
45105,Montesclaros,-18.633540372670808,-17.419354838709676,-19.10828025477707,-21.166306695464364
45106,Mora,5.444587628865979,4.893457543634222,4.597946963216424,5.96521182371145
45107,Nambroca,107.600341588386,100.15948963317385,102.87514769594328,101.69035728006146
45108,"Nava de Ricomalillo, La",-33.03225806451613,-33.55795148247979,-33.24360699865411,-28.27298050139276
45109,Navahermosa,-9.497206703910614,-7.88594913948112,-7.063960955561263,-7.565620174987134
45110,Navalcán,-18.64336246358718,-20.067739204064353,-19.64594127806563,-18.575174825174827
45111,Navalmoralejo,-34.090909090909086,-40.0,-36.708860759493675,-25.0
45112,"Navalmorales, Los",-9.667786487495334,-18.95841139003372,-20.014992503748125,-19.022154316271962
45113,"Navalucillos, Los",-27.48496639547223,-28.42219020172911,-28.32539391718578,-30.563689604685212
45114,Navamorcuende,-21.830065359477125,-19.047619047619047,-16.2534435261708,-19.163292847503374
45115,Noblejas,20.84712111184646,28.13953488372093,29.67506631299735,29.150326797385624
45116,Noez,-4.545454545454546,15.158924205378973,14.878048780487804,21.1750305997552
45117,Nombela,-10.199789695057834,-7.74869109947644,-2.786709539121115,-4.584221748400854
45118,Novés,95.02583979328165,107.43589743589743,119.43005181347151,124.14239482200647
45119,Numancia de la Sagra,160.0417318727178,137.93879387938796,127.10241465445462,119.80430528375734
45120,Nuño Gómez,-29.775280898876407,-17.613636363636363,-11.1731843575419,-15.346534653465346
45121,Ocaña,103.81842019010162,116.04129116827791,126.04726976365117,133.74798061389336
45122,Olías del Rey,93.10344827586206,105.30909090909091,108.35327908089995,108.70072311639842
45123,Ontígola,317.2794117647059,304.4255319148936,312.41610738255036,299.35999999999996
