Mun_Code,Mun,pop_1996_2014 (k=18),pop_1998_2016 (k=18),pop_1999_2017 (k=18),pop_2000_2018 (k=18),pop_2001_2019 (k=18),pop_2002_2020 (k=18),pop_2003_2021 (k=18),pop_2004_2022 (k=18),pop_2005_2023 (k=18),pop_2006_2024 (k=18)
15090,Vilasantar,-24.71395881006865,-25.30755711775044,-27.299355594610425,-26.99642431466031,-25.991458206223307,-25.33908754623921,-24.285714285714285,-21.28335451080051,-19.89596879063719,-17.8475935828877
15091,Vilarmaior,-13.867595818815332,-10.764872521246458,-12.596221133659903,-13.126323218066338,-12.303290414878399,-12.896253602305475,-9.703703703703702,-8.590308370044053,-8.116157855547282,-5.580693815987934
15092,Vimianzo,-17.7950741017166,-17.44433255007273,-18.652791764574243,-18.571754506046087,-19.688175714123137,-19.836518535574488,-19.969952617589275,-19.560878243512974,-19.20623671155209,-18.971673411092596
15093,Zas,-24.677320221266132,-24.639518301378548,-24.97590748474141,-26.25563425627817,-27.4025974025974,-27.770470240052614,-26.664436266309803,-26.572353843531616,-25.467128027681664,-24.903066619668664
15901,Cariño,-20.221971407072985,-21.67724562415849,-21.643835616438356,-21.664019062748213,-22.73001811958929,-22.341082081876156,-21.799667497921863,-22.905377240516884,-21.282372598162073,-21.46808510638298
15902,Oza-Cesuras,-12.910681855704146,-13.259668508287293,-13.352464550979068,-11.940553467714384,-12.263501891984864,-10.831146106736659,-8.235711750088747,-6.587146163432438,-6.923076923076923,-7.605381165919282
16001,Abia de la Obispalía,-13.978494623655912,-12.5,-22.35294117647059,-24.705882352941178,-21.686746987951807,-28.235294117647058,-35.95505617977528,-31.818181818181817,-27.380952380952383,-32.95454545454545
16002,"Acebrón, El",-17.647058823529413,-15.412186379928317,-13.818181818181818,-17.6056338028169,-19.310344827586206,-16.906474820143885,-16.236162361623617,-14.12639405204461,-14.716981132075471,-9.090909090909092
16003,Alarcón,-30.697674418604652,-27.450980392156865,-27.80487804878049,-26.442307692307693,-23.316062176165804,-14.285714285714285,-13.218390804597702,-16.483516483516482,-2.272727272727273,0.0
16004,Albaladejo del Cuende,-26.941747572815533,-33.171912832929785,-36.626506024096386,-38.68613138686132,-37.9746835443038,-36.36363636363637,-37.73087071240106,-39.15343915343915,-41.253263707571804,-41.2568306010929
