Mun_Code,Mun,pop_1996_2018 (k=22),pop_1998_2020 (k=22),pop_1999_2021 (k=22),pop_2000_2022 (k=22),pop_2001_2023 (k=22),pop_2002_2024 (k=22)
10059,Casillas de Coria,-33.51063829787234,-35.99257884972171,-37.111517367458866,-37.592592592592595,-36.12662942271881,-34.476190476190474
10060,Castañar de Ibor,-24.624194702934858,-25.57636887608069,-25.583090379008745,-24.29837518463811,-23.14112291350531,-18.225039619651348
10061,Ceclavín,-18.82661996497373,-15.681712424383434,-16.19357840856212,-20.152603231597848,-19.529837251356238,-18.638647784376428
10062,Cedillo,-22.719449225473323,-21.467889908256883,-21.626617375231053,-20.441988950276244,-19.814814814814817,-21.518987341772153
10063,Cerezo,-31.451612903225808,-33.193277310924366,-34.33476394849785,-33.771929824561404,-36.56387665198238,-32.25806451612903
10064,Cilleros,-25.60865644724977,-27.379873073436084,-25.277264325323472,-26.25231910946197,-26.041666666666668,-26.02283539486204
10065,Collado de la Vera,-20.168067226890756,-17.316017316017316,-8.438818565400844,2.5974025974025974,18.636363636363637,21.58590308370044
10066,Conquista de la Sierra,-9.313725490196079,1.092896174863388,4.918032786885246,4.145077720207254,-11.627906976744185,-14.883720930232558
10067,Coria,5.302521008403362,4.699009398018796,4.3942087884175765,-1.8500797448165869,-4.280094413847364,-5.218683984038808
10068,Cuacos de Yuste,-5.15695067264574,-8.788853161843516,-9.217577706323688,-13.479623824451412,-13.768115942028986,-13.735691987513007
10069,"Cumbre, La",-27.39495798319328,-27.934875749785775,-28.277634961439592,-28.42377260981912,-27.083333333333332,-26.137377341659235
10070,Deleitosa,-24.24557752341311,-27.911857292759706,-27.848101265822784,-24.832962138084632,-23.37807606263982,-22.5
10071,Descargamaría,-55.55555555555556,-56.71641791044776,-60.07462686567165,-63.19444444444444,-63.732394366197184,-61.01083032490975
10072,Eljas,-28.738317757009348,-28.49206349206349,-27.602905569007262,-28.780487804878046,-29.502852485737574,-30.217028380634392
10073,Escurial,-13.894523326572008,-8.658922914466736,-8.97571277719113,-4.923413566739606,-3.79041248606466,-4.295154185022026
10075,Fresnedoso de Ibor,-30.37974683544304,-41.517857142857146,-36.69064748201439,-28.415300546448087,-31.53409090909091,-30.523255813953487
10076,Galisteo,-52.5398406374502,-54.24575424575424,-54.74159558454591,-56.67506297229219,-56.841046277665995,-57.289002557544755
10077,Garciaz,-31.344696969696972,-32.65895953757225,-34.21052631578947,-32.947976878612714,-32.580961727183514,-32.17568947906027
10078,"Garganta, La",-38.84555382215289,-39.569536423841065,-26.789366053169733,-39.60066555740433,-40.0679117147708,-40.472175379426645
10079,Garganta la Olla,-18.475559237779617,-13.295880149812733,-11.494252873563218,-11.634615384615385,-23.182207014542342,-23.681936041486605
10080,Gargantilla,-23.38403041825095,-24.9500998003992,-24.899598393574294,-23.434343434343436,-23.34710743801653,-23.84937238493724
10081,Gargüera,-39.33649289099526,-18.81188118811881,-10.1010101010101,-8.290155440414509,-6.382978723404255,0.5524861878453038
10082,Garrovillas de Alconétar,-19.67149002737583,-19.45337620578778,-28.597516435354276,-20.765245117576725,-21.134638433879342,-20.268620268620268
10083,Garvín,-17.647058823529413,-14.754098360655737,-20.66115702479339,-24.409448818897637,-19.51219512195122,-20.33898305084746
10084,Gata,-25.832091405861895,-27.333333333333332,-27.53846153846154,-26.30744849445325,-26.982437466737625,-26.706392199349942
10085,"Gordo, El",17.475728155339805,18.421052631578945,3.804347826086957,18.91025641025641,22.14765100671141,28.125
10086,"Granja, La",-25.555555555555554,-25.23148148148148,-25.0,-21.44578313253012,-22.54901960784314,-20.153061224489797
10087,Guadalupe,-23.1990231990232,-24.27506213753107,-23.669878508588184,-24.439746300211414,-23.892674616695057,-24.64516129032258
10088,Guijo de Coria,-34.193548387096776,-34.00673400673401,-33.670033670033675,-36.08247422680412,-32.52595155709342,-33.91608391608392
10089,Guijo de Galisteo,-16.94731124388919,-17.919389978213506,-17.277200656096227,-16.666666666666664,-17.85519869352205,-19.14083741163676
10090,Guijo de Granadilla,-31.979695431472084,-31.40604467805519,-31.739707835325365,-32.421340629274965,-30.952380952380953,-32.45492371705964
10091,Guijo de Santa Bárbara,-25.145067698259187,-24.550898203592812,-23.3201581027668,-21.881390593047033,-21.73913043478261,-22.269807280513916
10092,Herguijuela,-35.974304068522486,-38.42696629213483,-39.366515837104075,-38.76146788990826,-38.425925925925924,-37.61682242990654
10093,Hernán-Pérez,-11.089494163424124,-14.516129032258066,-18.786692759295498,-14.688128772635814,-17.296222664015904,-17.964071856287426
10094,Herrera de Alcántara,-27.142857142857142,-29.411764705882355,-32.35294117647059,-25.5663430420712,-26.923076923076923,-30.0
10095,Herreruela,-30.346232179226067,-30.81761006289308,-31.027253668763105,-31.70212765957447,-4.747774480712167,-0.3067484662576687
10096,Hervás,2.194199243379571,0.5846466700559227,0.45754956786985257,3.464443865589997,1.2176165803108807,1.030662200463798
10097,Higuera de Albalat,-19.68503937007874,-8.333333333333332,-7.017543859649122,-6.306306306306306,-1.8691588785046727,-9.090909090909092
10098,Hinojal,-13.91304347826087,-9.417040358744394,-10.321100917431194,-11.294117647058824,-6.235011990407674,-9.345794392523365
10099,Holguera,-25.202312138728324,-24.793388429752067,-26.80047225501771,-23.985239852398525,-26.065773447015832,-28.121212121212118
10100,Hoyos,-12.716763005780345,-12.087912087912088,-11.888111888111888,-10.224948875255624,-13.428280773143438,-15.634218289085547
10101,Huélaga,1.4084507042253522,5.288461538461538,0.0,1.9230769230769231,0.4784688995215311,-0.966183574879227
10102,Ibahernando,-28.152866242038215,-29.303547963206306,-33.90452876376989,-25.447042640990368,-23.925501432664756,-17.17325227963526
10103,Jaraicejo,-29.335260115606935,-32.142857142857146,-43.7192118226601,-38.25966850828729,-37.640449438202246,-35.50295857988166
10104,Jaraíz de la Vera,-7.629777524244153,-3.91548463356974,-1.589945487583283,1.6360549467510417,1.46163215590743,-0.5034053893988748
10105,Jarandilla de la Vera,-13.74436090225564,-13.104089219330856,-11.926889714993806,-7.831131163390268,-7.689811810512655,-7.539811504712382
10106,Jarilla,-31.21951219512195,-30.65326633165829,-31.313131313131315,-27.89473684210526,-19.186046511627907,-13.125
10107,Jerte,-7.725947521865889,-8.49673202614379,-8.78721859114016,-3.5330261136712746,-7.335329341317365,-9.570459683496608
10108,Ladrillar,-47.65625,-41.284403669724774,-44.776119402985074,-41.40127388535032,-37.785016286644954,-37.919463087248324
10109,Logrosán,-23.33842627960275,-25.02852795739825,-25.028924026224452,-22.31139646869984,-21.501846532622075,-20.2430846605197
10110,Losar de la Vera,-11.721258831085422,-9.644163618224145,-11.606252078483537,-14.25339366515837,-15.142054324071182,-12.288930581613508
10111,Madrigal de la Vera,-13.126361655773419,2.629848783694938,-7.11743772241993,-7.9904591532498515,-14.47587354409318,-14.54849498327759
10112,Madrigalejo,-24.082865774708676,-23.809523809523807,-28.128977513788715,-23.468931604827894,-21.323529411764707,-19.50989632422243
10113,Madroñera,-18.90625,-21.137440758293838,-21.652786675208198,-23.792772625519667,-25.48213721150806,-24.400383754397186
10114,Majadas,6.5810593900481535,6.8714632174616,7.000795544948289,4.541832669322709,3.6057692307692304,4.797353184449959
10115,Malpartida de Cáceres,-4.195481788842784,-6.535198349002521,-6.902086677367576,-6.085753803596127,-6.284403669724771,-8.658204895738894
10116,Malpartida de Plasencia,5.9880239520958085,9.806728704366499,10.641851586733477,12.527312454479242,8.099250936329588,8.422273781902552
10117,Marchagaz,-45.885286783042396,-48.99497487437186,-24.695121951219512,-24.53416149068323,-23.49206349206349,-23.12703583061889
10118,Mata de Alcántara,-22.942643391521198,-24.371859296482413,-27.735368956743002,-24.54780361757106,-23.243243243243246,-21.85792349726776
10119,Membrío,-33.12236286919831,-33.29658213891952,-31.823461091753774,-32.302405498281786,-37.211855104281014,-35.22083805209513
10120,Mesas de Ibor,-12.935323383084576,-19.306930693069308,-21.73913043478261,-25.59241706161137,-32.126696832579185,-29.30232558139535
10121,Miajadas,-2.240839810235187,-1.0593000311558833,-1.3085470973102087,1.5351583467525496,2.5981144485858367,3.3645890788747934
10122,Millanes,-2.6615969581749046,0.7905138339920948,27.500000000000004,26.02040816326531,12.01923076923077,2.7649769585253456
10123,Mirabel,-26.875699888017916,-23.228803716608596,-22.299651567944252,-18.472906403940886,-18.444165621079048,-20.0
10124,Mohedas de Granadilla,-29.255774165953806,-27.94496990541703,-24.53333333333333,-26.203208556149733,-24.864864864864867,-23.076923076923077
10125,Monroy,-24.178403755868544,-25.139664804469277,-14.814814814814813,-14.730878186968837,-15.188679245283017,-12.82051282051282
10126,Montánchez,-24.89158716392021,-25.30228392297358,-25.929243170622478,-24.524802967083914,-26.39336711192999,-25.313516024152342
10127,Montehermoso,6.762295081967213,9.729418537708694,9.000191901746305,5.78790141896938,1.3345356176735799,1.6930638995084655
10128,Moraleja,-17.901607639308594,-19.856373429084382,-18.08601887023649,-15.921085699924603,-16.677211185625712,-18.739962940086475
10129,Morcillo,-28.40909090909091,-29.108910891089106,-25.201612903225808,-25.206611570247933,-23.829787234042556,-20.12987012987013
10130,Navaconcejo,-8.203483043079743,-6.985294117647059,-6.4797794117647065,0.9336609336609337,4.398382204246714,-3.6757775683317626
10131,Navalmoral de la Mata,8.540362854794866,15.389269866881808,13.90116512655685,13.1149750640248,12.68592009604482,11.783627650495635
10132,Navalvillar de Ibor,-27.399650959860384,-29.8372513562387,-26.127819548872182,-24.854368932038835,-23.856858846918488,-23.481781376518217
10133,Navas del Madroño,-19.566526189042747,-18.73015873015873,-19.936507936507937,-18.229166666666664,-17.899603698811095,-16.67769688947717
10134,Navezuelas,-14.437086092715232,-16.29139072847682,-14.382632293080055,-12.311901504787961,-10.866574965612106,-8.333333333333332
10135,Nuñomoral,-34.515484515484516,-37.80427223050174,-35.16949152542373,-30.795454545454547,-29.026651216685977,-27.937649880095922
10136,Oliva de Plasencia,-8.823529411764707,-9.480122324159021,-8.333333333333332,-5.629139072847682,3.4602076124567476,5.797101449275362
10137,Palomero,-31.270903010033447,-31.724137931034484,-29.159212880143116,-27.59259259259259,-23.540489642184557,-16.037735849056602
10138,Pasarón de la Vera,-12.191780821917808,-15.406162464985995,-15.716272600834492,-14.407988587731813,-17.142857142857142,-16.736990154711673
10139,Pedroso de Acim,-42.95302013422819,-45.57823129251701,-47.61904761904761,-47.85714285714286,-34.306569343065696,-31.343283582089555
10140,Peraleda de la Mata,-5.313351498637602,-4.195323246217331,1.3748191027496381,3.206997084548105,-3.161512027491409,-4.9800796812749
10141,Peraleda de San Román,-39.25438596491228,-30.39443155452436,-30.60747663551402,-26.21359223300971,-26.41975308641975,-29.15601023017903
10142,Perales del Puerto,-10.80568720379147,-8.57699805068226,-6.262425447316103,-6.243705941591138,-10.069101678183614,-11.03448275862069
10143,Pescueza,-38.61788617886179,-34.82142857142857,-35.2112676056338,-39.02439024390244,-31.8407960199005,-20.634920634920633
10144,"Pesga, La",-17.760617760617762,-21.085271317829456,-21.044427123928294,-17.33771569433032,-18.734388009991672,-19.545071609098567
10145,Piedras Albas,-36.86440677966102,-37.610619469026545,-37.15596330275229,-38.57142857142858,-34.01015228426396,-32.795698924731184
10146,Pinofranqueado,-4.166666666666666,-5.633017289459008,-3.222094361334868,-0.4134672179562906,6.386861313868613,10.671688637790332
10147,Piornal,-3.225806451612903,-4.935897435897436,-3.8834951456310676,-4.022988505747127,-6.607369758576874,-6.435006435006435
10148,Plasencia,7.619507225394782,9.310297545591663,8.482106129164952,6.021394997028472,2.1671505599336376,3.4653851149499935
10149,Plasenzuela,-10.477941176470589,-5.252918287937743,-17.75862068965517,-12.341197822141561,-7.777777777777778,2.982107355864811
10150,Portaje,-14.823529411764705,-11.057692307692307,-9.732360097323602,-8.845208845208845,-7.444168734491314,-5.236907730673317
10151,Portezuelo,-33.6283185840708,-35.670731707317074,-32.926829268292686,-29.807692307692307,-28.947368421052634,-31.103678929765888
10152,Pozuelo de Zarzón,-28.636363636363637,-30.0462249614792,-32.03125,-29.967948717948715,-27.093596059113302,-28.785357737104828
10153,Puerto de Santa Cruz,-25.91743119266055,-30.909090909090907,-34.77272727272727,-35.1288056206089,-35.97122302158273,-36.385542168674704
10154,Rebollar,-15.139442231075698,-14.342629482071715,-17.131474103585656,-18.69918699186992,-18.69918699186992,-18.333333333333332
10155,Riolobos,-20.56015276893698,-23.35673261008296,-22.52427184466019,-20.51792828685259,-20.13422818791946,-20.10832769126608
10156,Robledillo de Gata,-51.33689839572193,-48.275862068965516,-51.42857142857142,-50.857142857142854,-49.411764705882355,-42.68292682926829
10157,Robledillo de la Vera,-26.881720430107524,-29.70027247956403,-21.791044776119403,-22.93577981651376,-16.77215189873418,-20.307692307692307
10158,Robledillo de Trujillo,-28.07017543859649,-22.07792207792208,-32.588454376163874,-29.919678714859437,-28.37022132796781,-24.897959183673468
10159,Robledollano,-32.40343347639485,-35.099337748344375,-35.44018058690745,-34.418604651162795,-25.53699284009546,-21.76039119804401
10160,Romangordo,23.333333333333332,33.50253807106599,36.31578947368421,37.83783783783784,42.19653179190752,32.10526315789474
10161,Ruanes,-38.095238095238095,-28.57142857142857,-21.100917431192663,-25.925925925925924,-29.906542056074763,-20.588235294117645
10162,Salorino,-34.792368125701465,-34.27230046948357,-30.209617755856964,-30.402010050251256,-29.117259552042164,-26.639344262295083
10163,Salvatierra de Santiago,-32.142857142857146,-31.336405529953915,-33.33333333333333,-37.5886524822695,-40.64665127020785,-42.857142857142854
10164,San Martín de Trevejo,-23.121951219512198,-24.75442043222004,-26.295210166177906,-24.849699398797593,-26.895854398382202,-26.798748696558917
10165,Santa Ana,-38.669950738916256,-35.51637279596977,-28.720626631853786,-16.964285714285715,-15.686274509803921,-12.535612535612536
10166,Santa Cruz de la Sierra,-16.27906976744186,-13.066666666666665,-19.602977667493796,-12.568306010928962,-10.893854748603351,-6.9364161849710975
10167,Santa Cruz de Paniagua,-34.10041841004184,-32.33404710920771,-39.34426229508197,-36.0,-35.92677345537758,-31.414868105515588
10168,Santa Marta de Magasca,-29.792746113989637,-21.727748691099478,-19.9468085106383,-19.034852546916888,-5.333333333333334,1.7421602787456445
10169,Santiago de Alcántara,-36.18581907090464,-35.741444866920155,-37.675606641123885,-36.75099866844207,-37.33509234828496,-37.24696356275304
10170,Santiago del Campo,-23.14540059347181,-30.294117647058822,-28.000000000000004,-23.88535031847134,-19.934640522875817,-24.233128834355828
10171,Santibáñez el Alto,-28.598130841121495,-32.52336448598131,-45.70552147239264,-39.25399644760213,-35.30465949820788,-29.42271880819367
10172,Santibáñez el Bajo,-26.137463697967085,-26.850937808489633,-34.038800705467374,-28.529698149951315,-31.04448742746615,-28.57142857142857
10173,Saucedilla,39.05996758508914,38.087520259319284,37.93650793650794,44.62540716612378,55.24590163934426,58.53269537480064
10174,Segura de Toro,-16.88888888888889,-17.727272727272727,-9.090909090909092,-13.658536585365855,-10.396039603960396,-12.195121951219512
10175,Serradilla,-22.644301924025655,-23.657548125633234,-23.860182370820667,-22.355393434080252,-21.255274261603375,-20.493562231759658
10176,Serrejón,-19.694072657743785,-21.904761904761905,-22.095238095238095,-16.532258064516128,-17.682926829268293,-16.082474226804123
10177,Sierra de Fuentes,18.17643576080521,19.141323792486585,17.39644970414201,21.980676328502415,25.465838509316768,12.904997254255903
10178,Talaván,-21.951219512195124,-21.97483059051307,-22.94288480154889,-22.035573122529645,-22.477522477522477,-20.47569803516029
10179,Talaveruela de la Vera,-37.80487804878049,-36.324786324786324,-30.85339168490153,-32.96943231441048,-31.98198198198198,-29.009433962264154
10180,Talayuela,3.1311429373771413,5.567451820128479,-23.089840470193117,-23.06226175349428,-28.082665875605656,-29.27962819519752
10181,Tejeda de Tiétar,-22.2007722007722,-24.585365853658537,-37.802907915993536,-24.171539961013643,-25.41544477028348,-24.532019704433498
10182,Toril,-23.004694835680752,-31.69642857142857,-30.80357142857143,-22.22222222222222,-8.379888268156424,-21.287128712871286
10183,Tornavacas,-19.279661016949152,-18.120805369127517,-20.581655480984338,-23.41867469879518,-27.785923753665685,-25.712143928035978
10184,"Torno, El",-14.42400774443369,-13.16326530612245,-12.82316442605998,-9.989373007438896,-8.415300546448087,-9.945945945945946
10185,Torrecilla de los Ángeles,-12.146892655367232,-14.872521246458922,-22.302158273381295,-11.596180081855389,-12.549537648612946,-16.666666666666664
10186,Torrecillas de la Tiesa,-16.19718309859155,-15.481832543443918,-16.988416988416986,-9.957805907172995,-11.838790931989925,-9.272097053726169
10187,Torre de Don Miguel,-35.79387186629526,-25.993883792048926,-25.675675675675674,-27.421758569299552,-26.81818181818182,-25.391849529780565
10188,Torre de Santa María,-31.177231565329883,-30.45751633986928,-30.343007915567284,-28.146143437077132,-27.235213204951858,-27.285513361462726
10189,Torrejoncillo,-18.959411604467448,-19.9009083402147,-20.34131571703826,-19.763845937587853,-20.005675368898977,-20.132871172732525
10190,Torrejón el Rubio,-23.149394347240914,-24.793388429752067,-23.291492329149232,-24.431818181818183,-24.891461649782922,-18.195718654434252
10191,Torremenga,4.991394148020654,0.3418803418803419,0.3418803418803419,9.023941068139964,10.09009009009009,-1.5974440894568689
10192,Torremocha,-34.63035019455253,-36.76236044657097,-46.749654218533884,-40.250587314017224,-41.58102766798419,-40.01629991850041
10193,Torreorgaz,4.551122194513716,5.410566518141311,3.7151702786377707,0.4804804804804805,1.0210210210210209,0.3592814371257485
10194,Torrequemada,-5.472636815920398,-8.94308943089431,-7.967479674796748,-2.04778156996587,-7.654723127035831,-8.64600326264274
10195,Trujillo,-1.3097155126140634,-1.7420066152149944,-2.745314222712238,-0.20658785722483644,-7.0935003239041245,-8.851522842639593
10196,Valdastillas,-24.09090909090909,-23.389021479713605,-24.637681159420293,-19.45137157107232,-17.287234042553195,-10.893854748603351
10197,Valdecañas de Tajo,-33.557046979865774,-24.285714285714285,-58.14814814814815,-58.098591549295776,-55.87044534412956,-58.26086956521739
10198,Valdefuentes,-23.41220423412204,-28.04801010739103,-27.220812182741117,-27.84565916398714,-26.935804103242884,-26.22401073105298
10199,Valdehúncar,-1.1111111111111112,-3.932584269662921,-13.106796116504855,-13.551401869158877,-9.345794392523365,-15.837104072398189
10200,Valdelacasa de Tajo,-41.58576051779935,-40.308747855917666,-38.32442067736185,-36.734693877551024,-35.551330798479086,-29.338842975206614
10201,Valdemorales,-32.302405498281786,-28.368794326241137,-35.714285714285715,-23.076923076923077,-20.66420664206642,-19.776119402985074
10202,Valdeobispo,-22.157092614302464,-23.606168446026096,-21.299638989169676,-18.625,-22.058823529411764,-24.598269468479607
10203,Valencia de Alcántara,-17.315293402249925,-13.700610343719886,-15.89006476070131,-15.512820512820513,-13.82488479262673,-15.31942633637549
10204,Valverde de la Vera,-22.55892255892256,-17.5531914893617,-22.340425531914892,-20.535714285714285,-18.070175438596493,-17.037037037037038
10205,Valverde del Fresno,-15.290299314821493,-14.44866920152091,-18.587360594795538,-18.44586948321388,-19.031141868512112,-20.08289374529013
10206,Viandar de la Vera,-31.871345029239766,-34.234234234234236,-35.64954682779456,-33.43653250773993,-27.419354838709676,-28.75816993464052
10207,Villa del Campo,-24.397590361445783,-28.869047619047617,-30.48780487804878,-33.578792341678934,-32.5115562403698,-30.206677265500797
10208,Villa del Rey,-26.486486486486488,-27.322404371584703,-30.05464480874317,-36.46408839779006,-35.55555555555556,-35.19553072625698
10209,Villamesías,-37.94749403341289,-34.096692111959285,-31.510416666666668,-30.810810810810814,-22.47191011235955,-20.28985507246377
10210,Villamiel,-48.426150121065376,-52.88574793875147,-52.12765957446809,-43.27062228654125,-46.088193456614505,-44.42815249266862
10211,Villanueva de la Sierra,-32.13166144200627,-28.292682926829265,-23.577235772357724,-22.727272727272727,-21.518987341772153,-19.83739837398374
10212,Villanueva de la Vera,-1.3975903614457832,2.9455816275586617,4.035433070866142,5.084745762711865,5.51061678463094,8.14966683751922
10213,Villar del Pedroso,-29.532497149372862,-32.00934579439252,-31.70731707317073,-31.857318573185733,-30.720606826801518,-28.626444159178433
10214,Villar de Plasencia,-23.778501628664493,-23.1023102310231,-13.090909090909092,-13.818181818181818,-12.878787878787879,-9.765625
10215,Villasbuenas de Gata,-37.43119266055046,-27.413127413127413,-25.5278310940499,-24.801587301587304,-23.856858846918488,0.9900990099009901
10216,Zarza de Granadilla,-3.7994722955145117,-3.329752953813104,-1.646542261251372,1.0650224215246635,1.9263456090651558,3.0874785591766725
10217,Zarza de Montánchez,-16.91842900302115,-16.969696969696972,-17.34375,-16.50485436893204,-12.859560067681894,-15.883306320907616
10218,Zarza la Mayor,-27.57628094415659,-30.773672055427255,-29.383886255924168,-31.308411214953267,-32.939089296274396,-32.953181272509
10219,Zorita,-34.240687679083095,-34.22222222222222,-18.01857585139319,-34.72571716155007,-35.68527918781726,-35.16883116883117
10901,Rosalejo,-27.36,-28.047464940668824,-27.856025039123633,-21.97055492638732,-21.908127208480565,-22.157092614302464
10902,Vegaviana,,,,,,
10903,Alagón del Río,,,,,,
10904,Tiétar,,,,,,
10905,Pueblonuevo de Miramontes,,,,,,
11001,Alcalá de los Gazules,-7.857268412726313,-6.310505557547508,-5.9192825112107625,-6.039906525256157,-6.987133666904932,-6.145552560646901
11002,Alcalá del Valle,-1.6321044546850998,-4.434337691870381,-4.607508532423208,-5.482830582432176,-5.612244897959184,-6.4797271693823415
11003,Algar,-25.865687303252887,-22.0949263502455,-20.02218524681087,-19.40382452193476,-17.72079772079772,-16.219369894982496
11004,Algeciras,19.141962769976548,20.697838622366923,19.27724865672221,17.563192329493596,17.67745988235966,17.119295286289944
11005,Algodonales,-1.7747320330346161,-3.063380281690141,-2.7112676056338025,-2.0117500445077443,-2.03136136849608,-2.9249152844658464
11006,Arcos de la Frontera,9.35965848452508,10.47065992759078,10.569629311578646,10.629400621894993,10.137346996868773,9.436356586414748
11007,Barbate,3.0290570175438596,2.92024091987589,3.4073872154831673,3.8692098092643055,4.093273706306471,2.523702031602709
11008,"Barrios, Los",51.628296898175016,47.83933345768824,45.254678699049116,43.05497771173849,40.131921541399066,36.221043818029585
11009,Benaocaz,13.90284757118928,13.682432432432432,9.968354430379748,5.462822458270106,7.854984894259818,12.874251497005988
11010,Bornos,-3.774521976657561,-5.0607789630364675,-4.65811433553369,-3.6722806128909715,-5.263817520992606,-5.6842368849380245
11011,"Bosque, El",20.25527192008879,16.5848336061102,20.357336220898755,17.813333333333333,19.05781584582441,17.687074829931973
11012,Cádiz,-19.654521103059857,-19.346184211445618,-19.80006879655175,-19.273745011102307,-18.96050619333048,-18.586863971343845
11013,Castellar de la Frontera,26.17252931323283,25.906095551894566,23.640757148610554,20.229158435401025,17.281553398058254,12.641937925813778
11014,Conil de la Frontera,34.3980343980344,33.272865586049505,32.696050372066395,32.2061554042649,31.187624750499005,31.348185450763587
11015,Chiclana de la Frontera,58.16871379785287,53.44001153277832,49.875835721107926,46.170038591977544,43.50723934320149,40.92186004174579
11016,Chipiona,22.876659363320016,20.37025455000313,19.555555555555557,18.459398996311748,16.86094920899251,16.278390844864834
11017,Espera,-1.6628873771730914,-2.2239070002527166,-3.270440251572327,-3.802568622513221,-3.355363497712252,-4.258555133079848
11018,"Gastor, El",-14.129353233830846,-14.193548387096774,-13.599595551061677,-13.00563236047107,-11.889927310488059,-12.833675564681723
11019,Grazalema,-10.661444734551784,-10.77127659574468,-9.737661182747887,-10.491071428571429,-10.22421524663677,-9.959441189725101
11020,Jerez de la Frontera,16.793859625059664,17.34727591105825,16.50114967699551,15.817440398090127,15.2033324148662,14.21851865709536
11021,Jimena de la Frontera,8.600955661740194,-25.04470272686634,-26.974909608852855,-26.654956636293775,-27.30341973426269,-27.22826086956522
11022,"Línea de la Concepción, La",6.150810382338556,6.709822401851448,5.911947583071472,5.463970796592936,5.296788574259061,5.292776164459976
11023,Medina Sidonia,8.446511627906977,8.287343635025755,8.935817041682036,8.764940239043826,8.937354988399072,9.229340761374187
11024,Olvera,-9.642976309642977,-9.25258892390815,-9.095032887276027,-8.186528497409325,-7.624736472241743,-8.706756442999767
11025,Paterna de Rivera,8.58040447673277,6.483108767818785,5.598455598455598,5.2519791465533885,4.674874951904578,4.937094929470073
11026,Prado del Rey,-1.5717778553964372,-3.3707865168539324,-2.7347781217750256,-3.568989071038251,-3.3453422542460114,-3.095075239398085
11027,"Puerto de Santa María, El",21.94866133038918,20.311143663194446,18.593286016751666,18.49148096133973,17.3443256944263,15.708644706548164
11028,Puerto Real,25.948773776044032,24.7942540775101,21.261648329317502,19.27406059917003,17.76446547042522,16.371718064106457
11029,Puerto Serrano,4.840401618462461,3.968848285158005,3.129170992139997,3.15182006510802,2.062159375460303,1.7254092316767438
11030,Rota,19.221391081539032,18.531411917098445,16.38225255972696,15.379499217527387,14.491299818665842,12.54903454316944
11031,San Fernando,10.819496518478843,13.07758230771062,8.81863751591553,6.737431814831196,6.601974804221995,6.01360759851924
11032,Sanlúcar de Barrameda,11.375392875851231,12.744778599589457,12.748183233843758,12.524610270148145,13.068338273644653,12.870711378174066
11033,San Roque,37.45940093828943,41.43445927784249,41.63475505083851,43.61896476729012,42.74925753075944,42.57120220174305
11034,Setenil de las Bodegas,-12.938177182919055,-12.428115015974441,-12.939657954178768,-12.781219432670362,-13.536545394952473,-13.769306605323695
11035,Tarifa,21.183218835456547,20.273845746791906,20.346715328467152,19.914734190297782,18.123572697284953,16.228671067380745
11036,Torre Alháquime,-21.021611001964637,-19.4331983805668,-16.579770594369133,-13.748657357679914,-13.528138528138529,-12.5
11037,Trebujena,2.010122921185828,1.284827486646456,1.7777135424194248,1.0523280957186105,0.8209707619184791,1.0515701526937482
11038,Ubrique,-8.214561926858911,-7.544543429844099,-8.229398663697104,-6.840668713749573,-5.932739292900259,-6.245009695448842
11039,Vejer de la Frontera,-0.6550729158543243,-0.8561778336344356,-1.248919959154819,-0.14202303929304086,1.0605703511666276,1.477174510882376
11040,Villaluenga del Rosario,-14.285714285714285,0.8869179600886918,3.803131991051454,5.0,15.942028985507244,1.5384615384615385
11041,Villamartín,1.3370101111389654,1.429407339296163,0.16522098306484925,1.0527195254407218,1.7650995482683622,0.8285690612312536
11042,Zahara,-9.208819714656292,-11.146907216494846,-10.833333333333334,-12.115384615384615,-12.411575562700964,-11.205766710353867
11901,Benalup-Casas Viejas,16.714118238151062,13.060365754976534,11.67674196627426,13.560666137985725,12.961210974456009,13.45157746036729
11902,San José del Valle,2.395906024656897,2.5682554372975472,3.4305717619603264,4.67795016455101,4.837578873568591,5.64611386723364
11903,San Martín del Tesorillo,,,,,,
12001,Atzeneta del Maestrat,-14.468371467025573,-10.98976109215017,-11.80887372013652,-10.500695410292073,-6.784452296819787,-6.832740213523132
12002,Aín,-3.8461538461538463,-20.64516129032258,-13.461538461538462,-18.562874251497004,-21.686746987951807,-16.025641025641026
12003,Albocàsser,-11.794138670478914,-10.698689956331878,-8.406432748538013,-5.952380952380952,-3.4124629080118694,-3.113685734974656
12004,Alcalà de Xivert,35.890132248219736,35.4141166870665,29.92233009708738,25.201612903225808,24.52173913043478,16.417910447761194
12005,"Alcora, l'",20.410990533364117,18.53664087391898,16.709569110240626,14.957171095980673,13.78229380607502,10.506527415143603
12006,Alcudia de Veo,11.049723756906078,6.214689265536723,13.953488372093023,-11.363636363636363,-5.14018691588785,4.926108374384237
12007,Alfondeguilla,-6.507592190889371,-6.2023939064200215,-4.395604395604396,-3.4140969162995596,-3.854625550660793,-3.867403314917127
12008,Algimia de Almonacid,-17.252396166134183,-9.027777777777777,-16.376306620209057,-11.151079136690647,-13.541666666666666,-9.15492957746479
12009,Almassora,58.41408070648841,62.41724870938354,61.827924619182376,62.058353553885304,63.448960523242235,61.51099523917479
12010,Almedíjar,-14.666666666666666,-13.780918727915195,-7.2992700729927,-2.181818181818182,2.564102564102564,2.491103202846975
