Mun_Code,Mun,pop_1996_2013 (k=17),pop_1998_2015 (k=17),pop_1999_2016 (k=17),pop_2000_2017 (k=17),pop_2001_2018 (k=17),pop_2002_2019 (k=17),pop_2003_2020 (k=17),pop_2004_2021 (k=17),pop_2005_2022 (k=17),pop_2006_2023 (k=17),pop_2007_2024 (k=17)
1034,Leza,17.032967032967033,25.581395348837212,8.16326530612245,-2.403846153846154,-3.4482758620689653,-2.8708133971291865,0.4761904761904762,-0.45454545454545453,-5.6521739130434785,-0.9009009009009009,-8.695652173913043
1036,Laudio/Llodio,-7.04564857128509,-7.078297958769168,-7.2330888345558275,-5.851505711318795,-5.028952997026448,-4.856512141280353,-3.990249589316942,-3.8032156401901607,-3.901679815381313,-3.036042861781578,-2.255802576507039
1037,Arraia-Maeztu,6.871345029239766,2.8901734104046244,1.4044943820224718,3.8681948424068766,0.27972027972027974,-0.9549795361527967,-0.6775067750677507,8.695652173913043,9.536784741144414,11.538461538461538,14.484679665738161
1039,Moreda de Álava/Moreda Araba,-15.901060070671377,-19.377162629757784,-21.575342465753426,-20.689655172413794,-19.93006993006993,-22.99651567944251,-24.642857142857146,-24.27536231884058,-22.857142857142858,-24.087591240875913,-21.818181818181817
1041,Navaridas,-1.762114537444934,6.451612903225806,5.116279069767442,8.133971291866029,-3.686635944700461,-9.090909090909092,-6.280193236714976,-5.288461538461538,-4.761904761904762,-6.6350710900473935,-12.385321100917432
1042,Okondo,49.22077922077922,42.71604938271605,40.91456077015644,38.82211538461539,36.0655737704918,30.120481927710845,24.79253112033195,19.12350597609562,16.945812807881776,16.08527131782946,12.218045112781954
1043,Oyón-Oion,46.25334522747547,47.81834372217275,45.49431321084864,43.38487972508591,39.8671096345515,36.09324758842444,32.99531981279251,27.632561613144134,20.551821719136896,16.251280300443838,13.238221632382215
1044,Peñacerrada-Urizaharra,7.171314741035857,11.11111111111111,4.263565891472868,5.179282868525896,3.6290322580645165,3.9840637450199203,-1.1320754716981132,13.688212927756654,20.622568093385212,16.153846153846153,19.367588932806324
1046,Erriberagoitia/Ribera Alta,48.046875,49.22779922779923,44.66019417475729,35.543278084714544,44.98141263940521,45.370370370370374,37.434094903339194,42.41379310344828,39.93174061433447,37.54152823920266,23.718887262079065
1047,Ribera Baja/Erriberabeitia,186.88172043010752,172.34468937875752,174.4421906693712,130.70469798657717,102.95420974889218,85.43956043956044,61.56542056074766,47.10144927536232,36.67953667953668,29.59927140255009,27.345132743362832
1049,Añana,-24.137931034482758,-15.135135135135137,-15.425531914893616,-17.894736842105264,-20.526315789473685,-18.32460732984293,-19.45945945945946,-16.216216216216218,-15.675675675675677,-14.285714285714285,-21.54696132596685
1051,Agurain/Salvatierra,31.585879873551104,28.637770897832816,26.748029494024916,25.186846038863976,25.953815261044177,25.14215080346106,24.579624134520277,22.7783203125,23.09373482272948,20.583353094617028,16.972997503970955
1052,Samaniego,6.885245901639345,-3.606557377049181,-0.9803921568627451,3.5256410256410255,0.0,1.607717041800643,-0.6309148264984227,-3.4482758620689653,0.3225806451612903,-0.974025974025974,-7.348242811501597
1053,San Millán/Donemiliaga,7.525325615050652,3.1428571428571432,5.286343612334802,2.9027576197387517,-0.42134831460674155,2.7298850574712645,3.065693430656934,1.41643059490085,-0.4160887656033287,1.3966480446927374,-3.225806451612903
1054,Urkabustaiz,55.50239234449761,58.34348355663824,59.404761904761905,52.69804822043628,52.33751425313569,52.33333333333333,51.14503816793893,47.59916492693111,40.94094094094094,36.83206106870229,28.13321647677476
1055,Valdegovía/Gaubea,18.23329558323896,13.058035714285715,9.72972972972973,7.21205597416577,4.5358649789029535,0.3021148036253776,-2.376237623762376,0.28680688336520077,2.5233644859813085,-0.929368029739777,-3.597122302158273
1056,Harana/Valle de Arana,-28.96174863387978,-32.402234636871505,-32.86118980169972,-33.33333333333333,-33.23615160349854,-34.42136498516321,-35.11904761904761,-31.30699088145897,-33.13609467455622,-33.43465045592705,-31.629392971246006
1057,Villabuena de Álava/Eskuernaga,-10.144927536231885,-9.734513274336283,-13.095238095238097,-10.44776119402985,-10.21021021021021,-13.196480938416421,-18.452380952380953,-10.59190031152648,-9.627329192546584,-12.307692307692308,-7.643312101910828
1058,Legutio,33.40961098398169,29.607250755287005,31.057764441110276,30.718954248366014,33.21454027084818,32.933709449929474,33.21775312066574,36.60041124057574,34.55637091394263,35.00329597890573,31.44297416509137
1059,Vitoria-Gasteiz,12.673991990066934,12.650154484198275,12.654613776398316,13.626367559510117,13.829933029392146,13.785872463506124,13.76843727184366,13.13846098827905,12.001412865910195,12.443753076003656,12.412194314200555
1060,Yécora/Iekora,4.330708661417323,5.555555555555555,4.669260700389105,1.8867924528301887,-0.3703703703703704,2.2900763358778624,5.88235294117647,0.0,-11.469534050179211,-12.937062937062937,-9.556313993174061
1061,Zalduondo,36.76470588235294,48.484848484848484,33.33333333333333,37.68115942028986,33.81294964028777,28.87323943661972,26.71232876712329,18.51851851851852,15.384615384615385,11.363636363636363,4.864864864864865
1062,Zambrana,18.207282913165265,10.92896174863388,7.567567567567568,5.21978021978022,3.896103896103896,9.333333333333334,18.181818181818183,19.667590027700832,15.803814713896458,16.574585635359114,22.77777777777778
1063,Zuia,67.26395589248794,51.01394169835235,43.49419670128283,34.26086956521739,26.531728665207876,17.68916155419223,9.628217349857007,4.4614691302388465,1.5250544662309369,0.6011163589523401,0.0
1901,Iruña Oka/Iruña de Oca,91.83168316831683,88.47296494355318,95.3405017921147,79.04552934722983,75.8839050131926,71.75226586102718,73.87836490528414,65.69517439082657,57.682060390763766,47.59950759130078,40.12369540007731
1902,Lantarón,13.027744270205066,-0.8879023307436182,-3.896103896103896,-6.742738589211618,-12.974051896207584,-10.164271047227926,-5.597416576964478,-2.13903743315508,-3.6231884057971016,-1.9853709508881923,-3.941908713692946
