Mun_Code,Mun,pop_1996_2000 (k=4),pop_1998_2002 (k=4),pop_1999_2003 (k=4),pop_2000_2004 (k=4),pop_2001_2005 (k=4),pop_2002_2006 (k=4),pop_2003_2007 (k=4),pop_2004_2008 (k=4),pop_2005_2009 (k=4),pop_2006_2010 (k=4),pop_2007_2011 (k=4),pop_2008_2012 (k=4),pop_2009_2013 (k=4),pop_2010_2014 (k=4),pop_2011_2015 (k=4),pop_2012_2016 (k=4),pop_2013_2017 (k=4),pop_2014_2018 (k=4),pop_2015_2019 (k=4),pop_2016_2020 (k=4),pop_2017_2021 (k=4),pop_2018_2022 (k=4),pop_2019_2023 (k=4),pop_2020_2024 (k=4)
1016,Bernedo,1.2962962962962963,-2.5547445255474455,0.0,-1.6453382084095063,4.814814814814815,6.5543071161048685,6.8014705882352935,9.293680297397769,1.5901060070671376,1.054481546572935,-2.753872633390706,-3.4013605442176873,-1.391304347826087,-5.217391304347826,-6.902654867256637,-12.147887323943662,-11.11111111111111,-6.238532110091743,-6.083650190114068,1.6032064128256511,6.746031746031746,9.58904109589041,9.31174089068826,7.6923076923076925
1017,Campezo/Kanpezu,-4.418394950405771,0.7455731593662628,0.09416195856873823,2.358490566037736,-0.09225092250922509,-0.5550416281221091,4.045155221072436,2.1198156682027647,3.2317636195752537,4.744186046511628,1.5370705244122964,2.527075812274368,0.8050089445438283,-3.7300177619893424,-4.808548530721282,-6.778169014084508,-7.009760425909494,-4.059040590405904,-2.7128157156220767,-2.3607176581680833,3.1488549618320607,5.1923076923076925,3.076923076923077,4.932301740812379
1018,Zigoitia,17.50236518448439,16.25441696113074,11.101836393989984,7.1658615136876005,6.409266409266409,6.914893617021277,13.673929376408713,19.383921863260706,19.666182873730044,20.398009950248756,14.27627230667548,9.943360604153556,6.428138265615524,2.8925619834710745,2.0821283979178715,-1.1448196908986834,0.6267806267806267,0.5737234652897304,-1.019830028328612,1.2738853503184715,2.0385050962627407,3.936109526525956,4.235832856325128,5.431675242995998
1019,Kripan,-6.0,-0.53475935828877,0.5263157894736842,1.0638297872340425,4.324324324324325,1.0752688172043012,-3.664921465968586,-3.1578947368421053,0.5181347150259068,3.723404255319149,7.065217391304348,5.434782608695652,2.0618556701030926,-3.5897435897435894,-7.614213197969544,-4.123711340206185,-7.07070707070707,-3.723404255319149,-1.098901098901099,-4.301075268817205,-4.891304347826087,-2.7624309392265194,-3.3333333333333335,0.0
1020,Kuartango,9.037900874635568,2.7624309392265194,-1.3440860215053763,-2.6737967914438503,-5.066666666666666,-2.1505376344086025,-2.452316076294278,-1.9230769230769231,0.2808988764044944,-2.4725274725274726,-1.9553072625698324,0.2801120448179272,0.0,0.28169014084507044,3.133903133903134,2.793296089385475,4.201680672268908,7.02247191011236,3.867403314917127,4.619565217391304,6.451612903225806,10.498687664041995,6.648936170212766,5.974025974025974
1021,Elburgo/Burgelu,66.14583333333334,83.54978354978356,61.71003717472119,42.00626959247649,26.666666666666668,13.20754716981132,20.45977011494253,16.114790286975715,13.894736842105262,22.708333333333332,18.893129770992367,19.581749049429657,14.048059149722736,5.942275042444821,-2.4077046548956664,-2.7027027027027026,-1.6207455429497568,-3.3653846153846154,-1.4802631578947367,-0.6535947712418301,4.448105436573312,4.311774461028192,6.51085141903172,5.592105263157895
1022,Elciego,0.43431053203040176,4.51045104510451,4.198895027624309,0.10810810810810811,0.9656652360515022,-1.8947368421052633,6.150583244962885,10.691144708423327,11.158342189160468,12.768240343347639,4.395604395604396,1.170731707317073,-0.09560229445506692,0.285442435775452,0.5741626794258373,-3.085824493731919,-1.4354066985645932,-2.7514231499051234,-4.376784015223597,-0.3980099502487562,-3.300970873786408,-5.2682926829268295,-4.079601990049751,-4.595404595404595
1023,Elvillar/Bilar,4.310344827586207,4.261363636363636,5.337078651685393,2.7548209366391188,0.5494505494505495,-4.632152588555858,-5.066666666666666,-4.289544235924933,0.819672131147541,4.857142857142857,1.4044943820224718,3.081232492997199,-3.2520325203252036,-4.35967302452316,-2.21606648199446,-3.532608695652174,-1.1204481792717087,-0.8547008547008548,-5.6657223796034,-7.042253521126761,-7.365439093484419,-9.195402298850574,-6.006006006006006,-3.3333333333333335
1027,Iruraiz-Gauna,5.637254901960785,9.59232613908873,10.096153846153847,7.888631090487238,6.935123042505594,3.7199124726477026,5.458515283842795,4.516129032258064,3.1380753138075312,7.805907172995781,10.559006211180124,11.316872427983538,4.86815415821501,0.0,-4.681647940074907,-4.990757855822551,2.5145067698259185,1.1741682974559686,1.5717092337917484,3.501945525291829,-0.18867924528301888,3.8684719535783367,4.642166344294004,3.9473684210526314
1028,Labastida/Bastida,14.87985212569316,9.430756159728123,8.95397489539749,7.320997586484312,9.098039215686274,11.335403726708075,13.287250384024576,12.668665667166417,7.4047447879223585,2.580195258019526,-0.3389830508474576,0.332667997338656,-1.2048192771084338,1.2236573759347382,0.06802721088435373,-3.183023872679045,-1.4905149051490514,-2.955003357958361,-1.291638341264446,3.904109589041096,5.364511691884457,6.43598615916955,7.851239669421488,3.1641397495056034
1030,Lagrán,6.315789473684211,0.5128205128205128,-3.0456852791878175,-3.4653465346534658,-3.5175879396984926,-2.5510204081632653,1.5706806282722512,-2.564102564102564,-3.125,-6.806282722513089,-5.154639175257731,-5.263157894736842,-8.60215053763441,-9.550561797752808,-11.41304347826087,-6.666666666666667,-2.3529411764705883,-1.8633540372670807,-3.6809815950920246,-3.571428571428571,3.0120481927710845,10.759493670886076,9.554140127388536,4.938271604938271
1031,Laguardia,-0.7730147575544624,2.69694819020582,3.8325053229240598,4.815864022662889,4.731638418079096,2.626123013130615,1.4354066985645932,1.7567567567567568,1.8206338503034392,1.8181818181818181,4.177897574123989,2.788844621513944,1.1920529801324504,0.3968253968253968,-1.6817593790426906,-4.521963824289406,-3.5340314136125657,-0.8563899868247694,-1.710526315789474,-1.6238159675236805,-0.6784260515603799,-1.4617940199335548,-1.4725568942436411,1.6506189821182942
